region,n_subjects,umap_1_center,umap_2_center,ALM_scaled_mean,ALM_scaled_std,ALM_scaled_min,ALM_scaled_max,BMD_scaled_mean,BMD_scaled_std,BMD_scaled_min,BMD_scaled_max,BFP_scaled_mean,BFP_scaled_std,BFP_scaled_min,BFP_scaled_max,Age_scaled_mean,Age_scaled_std,Age_scaled_min,Age_scaled_max,region_profile,label_x,label_y
0,116,1.653560757637024,10.675803184509277,-1.2198985539269032,0.405369015715625,-1.9961415392834652,-0.2759202887035996,-1.2385366253533716,0.5985768690136651,-2.363490546190843,1.539697789857739,-0.30366426702071225,0.7510216500595824,-1.7352409432967704,1.9864499740512378,-0.8301363355136055,0.49312846270574945,-1.140581969899423,2.1423914989211434,"Low ALM
Low BMD
Medium BFP
Low Age",1.653560757637024,10.675803184509277
1,197,10.761475563049316,8.699393272399902,0.9192750245858625,0.7160754059636719,-0.5216661816435803,2.6874860673373457,0.7448064914791808,0.7295861160134958,-1.198359699609177,2.4718024671230716,0.2701029388876942,0.9678772120211174,-1.878192189227379,2.83845922917533,0.547694507428451,0.935047431306313,-0.9385528333566191,2.4959424878710506,"High ALM
High BMD
Medium BFP
High Age",10.761475563049316,8.699393272399902
2,202,6.615187644958496,9.690013885498047,-0.24514838015258253,0.5114629594053807,-1.1577143751352952,1.256377631980987,-0.0588963394992353,0.6136165076091109,-1.489642411254593,1.7727239591740724,0.03222455628881999,1.0620438515642727,-2.294122224602492,1.8262362005434307,-0.052675072501229374,0.9500229584542632,-0.98906011749232,2.4454352037353493,"Medium ALM
Medium BMD
Medium BFP
Medium Age",6.615187644958496,9.690013885498047
