epoch,train_total,train_recon,train_kl,val_total,val_recon,val_kl
75,0.17042621597647667,0.17042621597647667,3.7674847841262817,0.14246439933776855,0.14246439933776855,4.065009117126465
76,0.1703607141971588,0.1703607141971588,3.6101320385932922,0.14153145253658295,0.14153145253658295,3.935084342956543
77,0.16236639395356178,0.16236639395356178,3.2035167813301086,0.13978588581085205,0.13978588581085205,4.091967582702637
78,0.1636868342757225,0.1636868342757225,3.7104392051696777,0.14141638576984406,0.14141638576984406,4.171658039093018
79,0.17035098001360893,0.17035098001360893,3.712482273578644,0.13857795298099518,0.13857795298099518,4.073766708374023
80,0.1647387407720089,0.1647387407720089,3.7117843627929688,0.1432727724313736,0.1432727724313736,4.157348155975342
81,0.17082151025533676,0.17082151025533676,3.568397581577301,0.13811761140823364,0.13811761140823364,4.135627746582031
82,0.1729610674083233,0.1729610674083233,3.4801472425460815,0.1391148865222931,0.1391148865222931,4.224320888519287
83,0.16367554664611816,0.16367554664611816,3.590015411376953,0.13993428647518158,0.13993428647518158,4.291656970977783
84,0.16741645336151123,0.16741645336151123,3.7594562768936157,0.14099468290805817,0.14099468290805817,4.353971004486084
85,0.1691025123000145,0.1691025123000145,3.749319553375244,0.13824284076690674,0.13824284076690674,4.317341327667236
86,0.1599806323647499,0.1599806323647499,3.9748817682266235,0.14045105874538422,0.14045105874538422,4.381541728973389
87,0.16072528436779976,0.16072528436779976,3.929262340068817,0.13838644325733185,0.13838644325733185,4.336819171905518
88,0.15924374759197235,0.15924374759197235,3.691529631614685,0.13826534152030945,0.13826534152030945,4.406308174133301
89,0.15679311379790306,0.15679311379790306,3.870361328125,0.1420164406299591,0.1420164406299591,4.559800624847412
90,0.1675730012357235,0.1675730012357235,4.082292795181274,0.1379217654466629,0.1379217654466629,4.383424758911133
91,0.1636313833296299,0.1636313833296299,3.7978426814079285,0.1385151743888855,0.1385151743888855,4.392836093902588
92,0.16295544430613518,0.16295544430613518,3.859489679336548,0.14262087643146515,0.14262087643146515,4.568528652191162
93,0.15940150991082191,0.15940150991082191,3.93792724609375,0.14017285406589508,0.14017285406589508,4.395437717437744
94,0.17509019374847412,0.17509019374847412,3.9387055039405823,0.1399257928133011,0.1399257928133011,4.50340461730957
95,0.1662481091916561,0.1662481091916561,4.448650777339935,0.1383206844329834,0.1383206844329834,4.439527988433838
96,0.15873270481824875,0.15873270481824875,3.7767067551612854,0.14828911423683167,0.14828911423683167,4.239034652709961
97,0.17344153299927711,0.17344153299927711,3.6198426485061646,0.14188705384731293,0.14188705384731293,4.5788493156433105
98,0.15819067880511284,0.15819067880511284,4.229561150074005,0.14708271622657776,0.14708271622657776,4.65511417388916
99,0.16337911039590836,0.16337911039590836,4.103069365024567,0.14717796444892883,0.14717796444892883,4.408191680908203
100,0.17060333862900734,0.17060333862900734,4.083239018917084,0.14097708463668823,0.14097708463668823,4.528794765472412
101,0.16112857311964035,0.16112857311964035,4.180801451206207,0.14364510774612427,0.14364510774612427,4.745991230010986
102,0.17030954733490944,0.17030954733490944,4.094237387180328,0.13828659057617188,0.13828659057617188,4.609916687011719
103,0.17454350367188454,0.17454350367188454,4.061239123344421,0.14169056713581085,0.14169056713581085,4.674719333648682
104,0.16125549003481865,0.16125549003481865,4.016694128513336,0.14208747446537018,0.14208747446537018,4.751954555511475
105,0.1680627539753914,0.1680627539753914,4.039537847042084,0.13810381293296814,0.13810381293296814,4.672669887542725
106,0.16050752997398376,0.16050752997398376,4.13776969909668,0.13572610914707184,0.13572610914707184,4.648812294006348
107,0.16295798867940903,0.16295798867940903,3.8433765172958374,0.13708573579788208,0.13708573579788208,4.625842571258545
108,0.15933594480156898,0.15933594480156898,3.902556002140045,0.13791389763355255,0.13791389763355255,4.773171424865723
109,0.16451596468687057,0.16451596468687057,4.061489582061768,0.13803237676620483,0.13803237676620483,4.805732250213623
110,0.15814204141497612,0.15814204141497612,4.229626655578613,0.13763317465782166,0.13763317465782166,4.801366806030273
111,0.15463075786828995,0.15463075786828995,4.090917944908142,0.13555161654949188,0.13555161654949188,4.665846824645996
112,0.15564252063632011,0.15564252063632011,4.07125848531723,0.13802064955234528,0.13802064955234528,4.7399702072143555
113,0.15908825397491455,0.15908825397491455,4.391073167324066,0.13470931351184845,0.13470931351184845,4.828958988189697
114,0.1585475169122219,0.1585475169122219,4.300414502620697,0.1378670483827591,0.1378670483827591,4.763996601104736
115,0.1571432650089264,0.1571432650089264,4.1361329555511475,0.13592366874217987,0.13592366874217987,4.8895111083984375
116,0.15618791803717613,0.15618791803717613,4.108017861843109,0.13734982907772064,0.13734982907772064,4.891130447387695
117,0.15701866522431374,0.15701866522431374,4.262375712394714,0.13422086834907532,0.13422086834907532,4.872805118560791
118,0.1558978445827961,0.1558978445827961,4.343746185302734,0.1340833306312561,0.1340833306312561,4.882405757904053
119,0.15486322343349457,0.15486322343349457,4.33518385887146,0.13470777869224548,0.13470777869224548,5.00844144821167
120,0.14973527565598488,0.14973527565598488,4.433357417583466,0.13383805751800537,0.13383805751800537,4.917737007141113
121,0.15948910638689995,0.15948910638689995,4.1094483733177185,0.13452351093292236,0.13452351093292236,4.93920373916626
122,0.16190320253372192,0.16190320253372192,4.479184806346893,0.13478036224842072,0.13478036224842072,5.060376167297363
123,0.14884158596396446,0.14884158596396446,4.3175182938575745,0.13635270297527313,0.13635270297527313,5.0818328857421875
124,0.15562576055526733,0.15562576055526733,4.290928959846497,0.13132835924625397,0.13132835924625397,5.000394344329834
125,0.15646925941109657,0.15646925941109657,4.500909805297852,0.13094884157180786,0.13094884157180786,5.089090824127197
126,0.15422150865197182,0.15422150865197182,4.675293445587158,0.1317628026008606,0.1317628026008606,5.059997081756592
127,0.15243099257349968,0.15243099257349968,4.366661369800568,0.14457982778549194,0.14457982778549194,4.869255542755127
128,0.15192198380827904,0.15192198380827904,4.474122047424316,0.12948507070541382,0.12948507070541382,4.993319034576416
129,0.15457287058234215,0.15457287058234215,4.777102470397949,0.12884142994880676,0.12884142994880676,5.034640789031982
130,0.1542172059416771,0.1542172059416771,4.417312383651733,0.130790576338768,0.130790576338768,5.006096363067627
131,0.14374448731541634,0.14374448731541634,4.4282755851745605,0.1289452761411667,0.1289452761411667,5.1804399490356445
132,0.15793808922171593,0.15793808922171593,4.484650492668152,0.1254412680864334,0.1254412680864334,4.993046760559082
133,0.13958493620157242,0.13958493620157242,4.334059000015259,0.1271810084581375,0.1271810084581375,4.99334716796875
134,0.14297015219926834,0.14297015219926834,4.452380836009979,0.12445342540740967,0.12445342540740967,5.190267562866211
135,0.14357604458928108,0.14357604458928108,4.858410120010376,0.12590007483959198,0.12590007483959198,5.210633754730225
136,0.141164842993021,0.141164842993021,4.82834267616272,0.12512414157390594,0.12512414157390594,4.973457336425781
137,0.13924105279147625,0.13924105279147625,4.521054625511169,0.12118227779865265,0.12118227779865265,5.084939479827881
138,0.14207272604107857,0.14207272604107857,4.583328723907471,0.11962532252073288,0.11962532252073288,5.126836776733398
139,0.13950354978442192,0.13950354978442192,4.4750553369522095,0.12000607699155807,0.12000607699155807,5.023324012756348
140,0.1428256258368492,0.1428256258368492,4.558658957481384,0.11863739043474197,0.11863739043474197,5.004976749420166
141,0.14978720247745514,0.14978720247745514,4.375205159187317,0.1203937977552414,0.1203937977552414,4.954146862030029
142,0.1381144616752863,0.1381144616752863,4.27762645483017,0.12264464050531387,0.12264464050531387,5.027294158935547
143,0.15409957244992256,0.15409957244992256,4.789767265319824,0.12147977948188782,0.12147977948188782,5.00045919418335
144,0.1417618803679943,0.1417618803679943,4.149685621261597,0.12748707830905914,0.12748707830905914,4.898500919342041
145,0.1453503891825676,0.1453503891825676,4.373412847518921,0.12503282725811005,0.12503282725811005,5.15107536315918
146,0.14330143481492996,0.14330143481492996,4.579973578453064,0.12909117341041565,0.12909117341041565,5.220588684082031
147,0.15068360418081284,0.15068360418081284,4.630048871040344,0.12263154983520508,0.12263154983520508,5.037234306335449
148,0.15483859553933144,0.15483859553933144,4.626169681549072,0.11975929141044617,0.11975929141044617,5.072023868560791
149,0.14788475632667542,0.14788475632667542,4.4446094036102295,0.12353888154029846,0.12353888154029846,5.210789680480957
150,0.1382626537233591,0.1382626537233591,4.516517758369446,0.12001107633113861,0.12001107633113861,5.181089878082275
151,0.14151781424880028,0.14151781424880028,4.426154375076294,0.12365436553955078,0.12365436553955078,4.928222179412842
152,0.14845561236143112,0.14845561236143112,4.607909083366394,0.12015142291784286,0.12015142291784286,5.009493827819824
153,0.14782250300049782,0.14782250300049782,4.570970892906189,0.13123774528503418,0.13123774528503418,5.288951396942139
154,0.14150667935609818,0.14150667935609818,4.625757336616516,0.12054549902677536,0.12054549902677536,5.09499979019165
155,0.1445295736193657,0.1445295736193657,4.4183655977249146,0.12147670984268188,0.12147670984268188,4.924961566925049
156,0.13914241269230843,0.13914241269230843,4.642730712890625,0.12233277410268784,0.12233277410268784,5.128500461578369
157,0.14627132192254066,0.14627132192254066,4.6493260860443115,0.12637102603912354,0.12637102603912354,5.309854984283447
158,0.1376538760960102,0.1376538760960102,4.988448977470398,0.11728110164403915,0.11728110164403915,4.98616361618042
159,0.13969559222459793,0.13969559222459793,4.342135667800903,0.1195928156375885,0.1195928156375885,4.946717262268066
160,0.14547237381339073,0.14547237381339073,4.678358376026154,0.11980172246694565,0.11980172246694565,5.210155487060547
161,0.13926268741488457,0.13926268741488457,4.619304060935974,0.11589391529560089,0.11589391529560089,5.055150508880615
162,0.13784184679389,0.13784184679389,4.527119398117065,0.1191447377204895,0.1191447377204895,5.058825969696045
163,0.14094437286257744,0.14094437286257744,4.52705979347229,0.11642555892467499,0.11642555892467499,5.151625156402588
164,0.13633234798908234,0.13633234798908234,4.496448218822479,0.11655306071043015,0.11655306071043015,5.151758193969727
165,0.1396367847919464,0.1396367847919464,4.74832284450531,0.11705391108989716,0.11705391108989716,5.201085090637207
166,0.1362633891403675,0.1362633891403675,4.953924655914307,0.11455042660236359,0.11455042660236359,5.258390426635742
167,0.13650174997746944,0.13650174997746944,4.582419157028198,0.1184200569987297,0.1184200569987297,5.155148983001709
168,0.1412680335342884,0.1412680335342884,4.465821027755737,0.12025130540132523,0.12025130540132523,5.255607604980469
169,0.14289990067481995,0.14289990067481995,4.590633273124695,0.11770530045032501,0.11770530045032501,5.461214065551758
170,0.14231284707784653,0.14231284707784653,4.885575771331787,0.119637630879879,0.119637630879879,5.472343921661377
171,0.1379074938595295,0.1379074938595295,4.640570938587189,0.11890456080436707,0.11890456080436707,5.5566840171813965
172,0.1295363288372755,0.1295363288372755,4.758968830108643,0.11408022046089172,0.11408022046089172,5.392513275146484
173,0.14059065282344818,0.14059065282344818,4.872467279434204,0.12101683020591736,0.12101683020591736,5.488427639007568
174,0.12989209406077862,0.12989209406077862,5.134688377380371,0.11602853983640671,0.11602853983640671,5.495165824890137
175,0.1381639949977398,0.1381639949977398,4.5050007700920105,0.11692743003368378,0.11692743003368378,5.3379106521606445
176,0.13888341188430786,0.13888341188430786,4.668820261955261,0.11467746645212173,0.11467746645212173,5.39645528793335
177,0.13441159948706627,0.13441159948706627,4.469241559505463,0.12013303488492966,0.12013303488492966,5.536288261413574
178,0.13435650244355202,0.13435650244355202,4.961243271827698,0.11371298879384995,0.11371298879384995,5.485435485839844
179,0.14255179837346077,0.14255179837346077,5.128457188606262,0.11322557926177979,0.11322557926177979,5.3664870262146
180,0.13769453018903732,0.13769453018903732,4.935274124145508,0.11384771764278412,0.11384771764278412,5.381984710693359
181,0.13586673513054848,0.13586673513054848,4.969748139381409,0.11807352304458618,0.11807352304458618,5.556680202484131
182,0.1393175721168518,0.1393175721168518,4.896185636520386,0.11849797517061234,0.11849797517061234,5.604069232940674
183,0.13250615447759628,0.13250615447759628,4.954753160476685,0.11398196220397949,0.11398196220397949,5.330387592315674
184,0.1341763138771057,0.1341763138771057,4.834023356437683,0.1129237487912178,0.1129237487912178,5.398828983306885
185,0.1430094726383686,0.1430094726383686,5.165142297744751,0.11520721763372421,0.11520721763372421,5.573482990264893
186,0.14452798664569855,0.14452798664569855,5.129844784736633,0.11818105727434158,0.11818105727434158,5.437228202819824
187,0.1376323401927948,0.1376323401927948,5.009162068367004,0.11827970296144485,0.11827970296144485,5.645487308502197
188,0.12992167100310326,0.12992167100310326,4.785692095756531,0.11602763086557388,0.11602763086557388,5.551857948303223
189,0.12590116262435913,0.12590116262435913,4.719508767127991,0.11275267601013184,0.11275267601013184,5.39199686050415
190,0.12789886072278023,0.12789886072278023,4.73105525970459,0.11325225979089737,0.11325225979089737,5.597198486328125
191,0.13759708777070045,0.13759708777070045,5.252923846244812,0.11319594830274582,0.11319594830274582,5.575368881225586
192,0.13417021930217743,0.13417021930217743,5.082763314247131,0.11553020775318146,0.11553020775318146,5.498255252838135
193,0.128826092928648,0.128826092928648,5.047761917114258,0.11471384763717651,0.11471384763717651,5.654365539550781
194,0.13801580481231213,0.13801580481231213,4.9919363260269165,0.11323032528162003,0.11323032528162003,5.5876617431640625
195,0.1421446055173874,0.1421446055173874,4.951899290084839,0.11622412502765656,0.11622412502765656,5.5811686515808105
196,0.13172735460102558,0.13172735460102558,5.174414157867432,0.11693952977657318,0.11693952977657318,5.631836414337158
197,0.13931666687130928,0.13931666687130928,4.995289921760559,0.11361244320869446,0.11361244320869446,5.741149425506592
198,0.13147391378879547,0.13147391378879547,4.932836055755615,0.11302163451910019,0.11302163451910019,5.60111665725708
199,0.13430219143629074,0.13430219143629074,5.086379647254944,0.1162034422159195,0.1162034422159195,5.522414684295654
200,0.1431860327720642,0.1431860327720642,5.187183737754822,0.12003981322050095,0.12003981322050095,5.954859256744385
