region,n_subjects,umap_1_center,umap_2_center,BMD_scaled_mean,BMD_scaled_std,BMD_scaled_min,BMD_scaled_max,label_x,label_y,BMD_level,BMD_profile
0,100,8.570263862609863,5.663213729858398,-1.3125425225741798,0.5298644907646317,-2.363490546190843,0.3163104009469898,8.570263862609863,5.663213729858398,Low,Low BMD
1,218,3.7717397212982178,7.124226093292236,-0.0735808617049948,0.6814555757096381,-1.664412038241843,1.7727239591740724,3.7717397212982178,7.124226093292236,Medium,Medium BMD
2,197,-0.2497342824935913,7.5746660232543945,0.702814466044004,0.7485002851519134,-1.198359699609177,2.4718024671230716,-0.2497342824935913,7.5746660232543945,High,High BMD
