region,n_subjects,umap_1_center,umap_2_center,ALM_scaled_mean,ALM_scaled_std,ALM_scaled_min,ALM_scaled_max,BMD_scaled_mean,BMD_scaled_std,BMD_scaled_min,BMD_scaled_max,BFP_scaled_mean,BFP_scaled_std,BFP_scaled_min,BFP_scaled_max,Age_scaled_mean,Age_scaled_std,Age_scaled_min,Age_scaled_max,region_profile,label_x,label_y
0,100,8.570263862609863,5.663213729858398,-1.2732149448170862,0.3912745064976112,-1.9961415392834652,-0.2759202887035996,-1.3125425225741798,0.5298644907646317,-2.363490546190843,0.3163104009469898,-0.40891899638623885,0.6690373669782496,-1.7352409432967704,1.4309982212257366,-0.8597614701049255,0.43621548996117915,-1.140581969899423,2.0413769306497414,"Low ALM
Low BMD
Medium BFP
Low Age",8.570263862609863,5.663213729858398
1,218,3.7717397212982178,7.124226093292236,-0.2738646700632487,0.5469043981234214,-1.3456377050305748,1.256377631980987,-0.0735808617049948,0.6814555757096381,-1.664412038241843,1.7727239591740724,0.009441865709553554,1.0525016575543897,-2.294122224602492,1.9864499740512378,-0.056528839298757634,0.9779804434396077,-0.98906011749232,2.4454352037353493,"Medium ALM
Medium BMD
Medium BFP
Medium Age",3.7717397212982178,7.124226093292236
2,197,-0.2497342824935913,7.5746660232543945,0.898949072855682,0.7336840389019645,-0.5216661816435803,2.6874860673373457,0.702814466044004,0.7485002851519134,-1.198359699609177,2.4718024671230716,0.3214627272627206,0.9547732815145723,-1.878192189227379,2.83845922917533,0.5038531592700507,0.9294517926323583,-0.9385528333566191,2.4959424878710506,"High ALM
High BMD
Medium BFP
High Age",-0.2497342824935913,7.5746660232543945
