region,n_subjects,umap_1_center,umap_2_center,BFP_scaled_mean,BFP_scaled_std,BFP_scaled_min,BFP_scaled_max,label_x,label_y,BFP_level,BFP_profile
0,119,5.241639137268066,10.070734024047852,-0.5795197935497879,0.7779368596565859,-2.361941909737287,1.74375920344662,5.241639137268066,10.070734024047852,Low,Low BFP
1,134,6.743560791015625,4.717004776000977,0.6104503189480038,0.7811611841137284,-1.7895273555722049,2.7828542181770226,6.743560791015625,4.717004776000977,High,High BFP
2,17,-8.0046968460083,7.046218395233154,-0.8901481737623189,0.8470496016619515,-2.6372335961468716,0.6419081714557608,-8.0046968460083,7.046218395233154,Low,Low BFP
