kNN_graph,2.0,3.0,5.0,10.0,100.0,10000.0,1000000.0
2.0,0.8435147311215547,0.7106202120169351,0.8458110400987613,0.8409715516727015,0.8584076801390049,0.8458405376023657,0.84678435490195
5.0,0.8364955622625433,0.7137388743215952,0.8385801013315698,0.8358110655623642,0.8571259471321533,0.8475973353051481,0.8382758529091152
10.0,0.841547891383006,0.8433826706263414,0.8444991637203529,0.8486909392309891,0.8537190884151292,0.8345103853294581,0.8414352985163733
15.0,0.8498595556335599,0.7184563272625055,0.8327242252870966,0.8498924873852429,0.8440136846974502,0.8400729816995733,0.848481848314307
20.0,0.8293226640268818,0.8437900949874698,0.834675289779551,0.8418780546837727,0.8501829573063485,0.8356331405807859,0.8416802924043398
25.0,0.8438011512567296,0.8489067557856211,0.8396759104575916,0.8449919947398419,0.8325616878007611,0.8376731139351214,0.8395531108575396
30.0,0.8408780918904578,0.8435361634306724,0.8401235100884641,0.8471149458641314,0.8361725666428137,0.8384152151555591,0.8421973477487095
35.0,0.7069059640117089,0.8540990293570281,0.843896997525825,0.834626603333052,0.8350877499412829,0.8297384296392543,0.8560729532388207
40.0,0.8438887590647632,0.8317381799910738,0.8362804565153366,0.8482427661504902,0.8486625768635554,0.8380515695525794,0.8296305841455861
