target,kNN_graph,edge_metrics,fw_source,K,p,mu_used,RMSE_scaled,RelRMSE_scaled_pct,RMSE_orig,RelRMSE_orig_pct,R2,best_epoch,best_lr,source_file
BMD,35.0,l2,none,10.0,2.0,0.02,0.3837873900583513,41.5390680933324,0.0744760431561489,6.970181512345564,0.8260349556714477,31,0.007938309404863,PGNN_ALL_RESULTS_May12/male_pgnn_target-BMD_l2_fw-none_80pct_knn35/bmd/results_knn35_l2_fw-none_K10_p2.0_mu0.02.csv
BMD,35.0,l2,none,1600.0,1000000.0,2.500000000000001e-18,0.3490847785175103,37.7830454069375,0.0677418116718425,6.339927623946121,0.8560729532388207,76,0.0088370421783673,PGNN_ALL_RESULTS_May12/male_pgnn_target-BMD_l2_fw-none_80pct_knn35/bmd/results_knn35_l2_fw-none_K1600_p1000000.0_mu2.5e-18.csv
BMD,35.0,l2,none,15.0,5.0,0.0024494897427831,0.3779429076459531,40.90649297703694,0.0733418835203024,6.864035989694061,0.8312930439793333,40,0.0080741665917822,PGNN_ALL_RESULTS_May12/male_pgnn_target-BMD_l2_fw-none_80pct_knn35/bmd/results_knn35_l2_fw-none_K15_p5.0_mu0.00245.csv
BMD,35.0,l2,none,30.0,5.0,0.0017320508075688,0.3635509914274166,39.34878992768863,0.0705490563402082,6.602656470147685,0.843896997525825,45,0.0081617163535314,PGNN_ALL_RESULTS_May12/male_pgnn_target-BMD_l2_fw-none_80pct_knn35/bmd/results_knn35_l2_fw-none_K30_p5.0_mu0.00173.csv
BMD,20.0,l2,none,80.0,10.0,3.535533905932738e-05,0.4700543589276669,48.40245970669826,0.0806869649200546,7.800473187555144,0.7638758045856959,37,0.008025638531605,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn20/bmd/results_knn20_l2_fw-none_K80_p10.0_mu3.54e-05.csv
BMD,20.0,l2,none,400.0,10000.0,5e-13,0.4705010321590103,48.44845456382815,0.0807636398268497,7.80788579199759,0.7634268332383577,33,0.0079659287950588,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn20/bmd/results_knn20_l2_fw-none_K400_p10000.0_mu5e-13.csv
BMD,20.0,l2,none,15.0,3.0,0.0081649658092772,0.467719374716798,48.16202160196462,0.0802861555929951,7.761724643572268,0.7662158610395993,25,0.0078648450115282,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn20/bmd/results_knn20_l2_fw-none_K15_p3.0_mu0.00816.csv
BMD,20.0,l2,none,1600.0,1000000.0,2.500000000000001e-18,0.466939923068995,48.08175986997649,0.0801523539808893,7.748789271809093,0.7669944116194302,26,0.0078760855523611,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn20/bmd/results_knn20_l2_fw-none_K1600_p1000000.0_mu2.5e-18.csv
BMD,20.0,l2,none,10.0,3.0,0.01,0.4572851216810592,47.08758520425948,0.0784950646470106,7.588569575532868,0.7765303931109822,33,0.0079659287950588,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn20/bmd/results_knn20_l2_fw-none_K10_p3.0_mu0.01.csv
BMD,20.0,l2,none,100.0,100.0,1.0000000000000001e-07,0.4599914432487171,47.366260676880906,0.0789596215277158,7.633480962342686,0.7738774739343577,58,0.0084228335616671,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn20/bmd/results_knn20_l2_fw-none_K100_p100.0_mu1e-07.csv
BMD,20.0,l2,none,30.0,5.0,0.0017320508075688,0.4736091305828364,48.768501821908885,0.0812971545611607,7.85946373131259,0.7602909364665316,24,0.0078540150828855,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn20/bmd/results_knn20_l2_fw-none_K30_p5.0_mu0.00173.csv
BMD,20.0,l2,none,5.0,2.0,0.0282842712474619,0.4697311723826806,48.36918052648358,0.0806314846912663,7.7951095945939874,0.7642003880181714,33,0.0079659287950588,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn20/bmd/results_knn20_l2_fw-none_K5_p2.0_mu0.0283.csv
BMD,20.0,l2,none,10.0,2.0,0.02,0.4772078970216147,49.13907417006061,0.0819148995385036,7.919184692898949,0.7566341892901202,39,0.0080576450044444,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn20/bmd/results_knn20_l2_fw-none_K10_p2.0_mu0.02.csv
BMD,20.0,l2,none,15.0,5.0,0.0024494897427831,0.4730720387061614,48.71319637175017,0.0812049633161046,7.850551073166385,0.7608343077025056,27,0.0078877329137354,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn20/bmd/results_knn20_l2_fw-none_K15_p5.0_mu0.00245.csv
BMD,20.0,l2,none,40.0,10.0,5e-05,0.4576357189693254,47.12368692482919,0.0785552520791523,7.5943882409283745,0.7761875965980956,29,0.0079122321709504,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn20/bmd/results_knn20_l2_fw-none_K40_p10.0_mu5e-05.csv
BMD,20.0,l2,none,200.0,100.0,7.071067811865477e-08,0.4728095393963697,48.68616628039178,0.0811599008098304,7.846194621386293,0.761099651692565,30,0.0079250757223036,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn20/bmd/results_knn20_l2_fw-none_K200_p100.0_mu7.07e-08.csv
BMD,20.0,l2,none,800.0,10000.0,3.5355339059327374e-13,0.4577636562080859,47.13686088423724,0.0785772110284978,7.59651113891774,0.7760624405310516,26,0.0078760855523611,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn20/bmd/results_knn20_l2_fw-none_K800_p10000.0_mu3.54e-13.csv
BMD,20.0,l2,none,3200.0,1000000.0,1.7677669529663694e-18,0.4681325844092351,48.20457064998159,0.0803570805682073,7.768581369042351,0.7658026023671831,21,0.0078240246106395,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn20/bmd/results_knn20_l2_fw-none_K3200_p1000000.0_mu1.77e-18.csv
BMD,10.0,l2,none,1600.0,1000000.0,2.500000000000001e-18,0.4798579697458959,49.41195758411823,0.0823698004084451,7.963162577585648,0.7539237234255303,26,0.0078760855523611,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn10/bmd/results_knn10_l2_fw-none_K1600_p1000000.0_mu2.5e-18.csv
BMD,10.0,l2,none,3200.0,1000000.0,1.7677669529663694e-18,0.4665462498263387,48.04122253019147,0.080084781883198,7.742256688302079,0.7673871362223728,55,0.0083588383313389,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn10/bmd/results_knn10_l2_fw-none_K3200_p1000000.0_mu1.77e-18.csv
BMD,10.0,l2,none,15.0,3.0,0.0081649658092772,0.4670248898546851,48.090509073856126,0.080166941172386,7.75019949954866,0.7669096061180661,30,0.0079250757223036,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn10/bmd/results_knn10_l2_fw-none_K15_p3.0_mu0.00816.csv
BMD,10.0,l2,none,30.0,5.0,0.0017320508075688,0.4730618863547586,48.71215096334077,0.0812032189942481,7.850382439535341,0.7608445728118294,38,0.008041467058907,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn10/bmd/results_knn10_l2_fw-none_K30_p5.0_mu0.00173.csv
BMD,10.0,l2,none,100.0,100.0,1.0000000000000001e-07,0.4707079068247469,48.46975687170482,0.0807991442785584,7.811318211643892,0.7632187497236078,32,0.0079519286647152,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn10/bmd/results_knn10_l2_fw-none_K100_p100.0_mu1e-07.csv
BMD,10.0,l2,none,40.0,10.0,5e-05,0.4641277255580068,47.79218213470474,0.0796696256779637,7.70212114905127,0.7697925641105567,25,0.0078648450115282,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn10/bmd/results_knn10_l2_fw-none_K40_p10.0_mu5e-05.csv
BMD,10.0,l2,none,200.0,100.0,7.071067811865477e-08,0.4620161227232496,47.57474606761019,0.0793071586785961,7.667079378515701,0.771882509822461,25,0.0078648450115282,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn10/bmd/results_knn10_l2_fw-none_K200_p100.0_mu7.07e-08.csv
BMD,10.0,l2,none,10.0,3.0,0.01,0.4761064236192751,49.02565319871516,0.0817258233182507,7.900905606705179,0.7577563484373682,11,0.0077520417759527,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn10/bmd/results_knn10_l2_fw-none_K10_p3.0_mu0.01.csv
BMD,10.0,l2,none,5.0,2.0,0.0282842712474619,0.4662205942869959,48.00768911257301,0.0800288844601021,7.736852762766585,0.7677117566851877,33,0.0079659287950588,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn10/bmd/results_knn10_l2_fw-none_K5_p2.0_mu0.0283.csv
BMD,10.0,l2,none,80.0,10.0,3.535533905932738e-05,0.4628405940683781,47.659643570003205,0.0794486874480866,7.680761779046835,0.7710676285377954,20,0.007814872014491,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn10/bmd/results_knn10_l2_fw-none_K80_p10.0_mu3.54e-05.csv
BMD,10.0,l2,none,800.0,10000.0,3.5355339059327374e-13,0.4676907219588698,48.15907116881839,0.0802812358631081,7.761249024974994,0.7662445036638921,34,0.0079803049361372,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn10/bmd/results_knn10_l2_fw-none_K800_p10000.0_mu3.54e-13.csv
BMD,10.0,l2,none,10.0,2.0,0.02,0.4714587313275081,48.54707080795809,0.0809280280321274,7.823778145723987,0.762462769418315,14,0.0077690254158553,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn10/bmd/results_knn10_l2_fw-none_K10_p2.0_mu0.02.csv
BMD,10.0,l2,none,15.0,5.0,0.0024494897427831,0.458387900448526,47.20114059172463,0.0786843693626733,7.606870751692704,0.7754512646738966,14,0.0077690254158553,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn10/bmd/results_knn10_l2_fw-none_K15_p5.0_mu0.00245.csv
BMD,10.0,l2,none,400.0,10000.0,5e-13,0.4726088093446127,48.66549669599678,0.081125449431201,7.842864008374153,0.761302457667535,23,0.0078435994062494,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn10/bmd/results_knn10_l2_fw-none_K400_p10000.0_mu5e-13.csv
BMD,40.0,l2,none,100.0,100.0,1.0000000000000001e-07,0.4707151179835668,48.47049941949232,0.0808003928530865,7.811438918528072,0.7632114947773636,39,0.0080576450044444,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn40/bmd/results_knn40_l2_fw-none_K100_p100.0_mu1e-07.csv
BMD,40.0,l2,none,200.0,100.0,7.071067811865477e-08,0.4650173165178969,47.88378513715271,0.0798223323651477,7.716884183205791,0.7689092438393244,24,0.0078540150828855,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn40/bmd/results_knn40_l2_fw-none_K200_p100.0_mu7.07e-08.csv
BMD,40.0,l2,none,10.0,2.0,0.02,0.4629553876946595,47.67146410472464,0.0794683937649972,7.6826669020966305,0.770954054938559,16,0.0077825627087219,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn40/bmd/results_knn40_l2_fw-none_K10_p2.0_mu0.02.csv
BMD,40.0,l2,none,15.0,3.0,0.0081649658092772,0.456304361555603,46.98659432617757,0.0783267136183793,7.57229411287001,0.777487935953757,21,0.0078240246106395,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn40/bmd/results_knn40_l2_fw-none_K15_p3.0_mu0.00816.csv
BMD,40.0,l2,none,10.0,3.0,0.01,0.4549282746842994,46.84489584370176,0.0780905023661722,7.549458211912948,0.7788279811296326,31,0.007938309404863,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn40/bmd/results_knn40_l2_fw-none_K10_p3.0_mu0.01.csv
BMD,40.0,l2,none,5.0,2.0,0.0282842712474619,0.4679543275372735,48.1862151749207,0.0803264890043463,7.765623906534007,0.7659809251269568,29,0.0079122321709504,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn40/bmd/results_knn40_l2_fw-none_K5_p2.0_mu0.0283.csv
BMD,40.0,l2,none,40.0,10.0,5e-05,0.4694955389429075,48.34491686876496,0.0805910404966731,7.7911996215787775,0.7644368992013886,22,0.007833601469858,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn40/bmd/results_knn40_l2_fw-none_K40_p10.0_mu5e-05.csv
BMD,40.0,l2,none,80.0,10.0,3.535533905932738e-05,0.4621863426071606,47.59227395755696,0.0793363822243862,7.66990458684528,0.7717143889113119,29,0.0079122321709504,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn40/bmd/results_knn40_l2_fw-none_K80_p10.0_mu3.54e-05.csv
BMD,40.0,l2,none,30.0,5.0,0.0017320508075688,0.466169035605163,48.002380009545774,0.0800200377687996,7.735997502212765,0.7677631307066125,26,0.0078760855523611,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn40/bmd/results_knn40_l2_fw-none_K30_p5.0_mu0.00173.csv
BMD,40.0,l2,none,1600.0,1000000.0,2.500000000000001e-18,0.4595657662626198,47.32242784611076,0.0788865560296521,7.626417300211565,0.7742957887506066,31,0.007938309404863,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn40/bmd/results_knn40_l2_fw-none_K1600_p1000000.0_mu2.5e-18.csv
BMD,40.0,l2,none,400.0,10000.0,5e-13,0.4706340537583366,48.46215207025316,0.0807864671555612,7.810092641217088,0.7632930448408543,20,0.007814872014491,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn40/bmd/results_knn40_l2_fw-none_K400_p10000.0_mu5e-13.csv
BMD,40.0,l2,none,3200.0,1000000.0,1.7677669529663694e-18,0.4601709880888731,47.3847487766637,0.0789904355734186,7.636459933450888,0.773700918232011,31,0.007938309404863,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn40/bmd/results_knn40_l2_fw-none_K3200_p1000000.0_mu1.77e-18.csv
BMD,40.0,l2,none,15.0,5.0,0.0024494897427831,0.470311899994799,48.42897923765872,0.080731177073379,7.804747430822481,0.7636169905342766,22,0.007833601469858,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn40/bmd/results_knn40_l2_fw-none_K15_p5.0_mu0.00245.csv
BMD,40.0,l2,none,800.0,10000.0,3.5355339059327374e-13,0.473580482516647,48.76555187188061,0.0812922421962498,7.858988824729933,0.7603199350350995,19,0.0078061467165669,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn40/bmd/results_knn40_l2_fw-none_K800_p10000.0_mu3.54e-13.csv
BMD,5.0,l2,none,200.0,100.0,7.071067811865477e-08,0.4655432934813233,47.93794606193803,0.0799126139192637,7.725612220540084,0.7683861787789574,30,0.0079250757223036,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn5/bmd/results_knn5_l2_fw-none_K200_p100.0_mu7.07e-08.csv
BMD,5.0,l2,none,1600.0,1000000.0,2.500000000000001e-18,0.4713378362122453,48.53462199042433,0.0809072814299162,7.821772452308183,0.7625845760878389,29,0.0079122321709504,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn5/bmd/results_knn5_l2_fw-none_K1600_p1000000.0_mu2.5e-18.csv
BMD,5.0,l2,none,15.0,5.0,0.0024494897427831,0.4713395231927084,48.534795702256446,0.0809075685556403,7.821800210404104,0.7625828766023839,18,0.007797851601572,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn5/bmd/results_knn5_l2_fw-none_K15_p5.0_mu0.00245.csv
BMD,5.0,l2,none,800.0,10000.0,3.5355339059327374e-13,0.4615391877410146,47.525635096034456,0.0792252961855544,7.659165260260404,0.7723532338972209,29,0.0079122321709504,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn5/bmd/results_knn5_l2_fw-none_K800_p10000.0_mu3.54e-13.csv
BMD,5.0,l2,none,3200.0,1000000.0,1.7677669529663694e-18,0.4719638218704571,48.59908101526495,0.0810147333763201,7.832160450266772,0.7619535325793725,37,0.008025638531605,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn5/bmd/results_knn5_l2_fw-none_K3200_p1000000.0_mu1.77e-18.csv
BMD,5.0,l2,none,5.0,2.0,0.0282842712474619,0.4731327175706081,48.7194445986534,0.0812153702443657,7.851557170804911,0.7607729503101834,28,0.0078997831519332,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn5/bmd/results_knn5_l2_fw-none_K5_p2.0_mu0.0283.csv
BMD,5.0,l2,none,15.0,3.0,0.0081649658092772,0.4572588978841408,47.08488488620137,0.0784905630898093,7.588134384095367,0.7765560228692159,37,0.008025638531605,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn5/bmd/results_knn5_l2_fw-none_K15_p3.0_mu0.00816.csv
BMD,5.0,l2,none,400.0,10000.0,5e-13,0.4522166786086788,46.56567724419663,0.0776250457176717,7.504459839372905,0.7814567112893984,16,0.0077825627087219,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn5/bmd/results_knn5_l2_fw-none_K400_p10000.0_mu5e-13.csv
BMD,5.0,l2,none,30.0,5.0,0.0017320508075688,0.4668393793780888,48.071406680275295,0.0801350924138625,7.747120496798145,0.7670947445250933,33,0.0079659287950588,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn5/bmd/results_knn5_l2_fw-none_K30_p5.0_mu0.00173.csv
BMD,5.0,l2,none,10.0,2.0,0.02,0.4765678049695562,49.0731625809648,0.0818050260734279,7.908562592796463,0.7572866179212796,27,0.0078877329137354,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn5/bmd/results_knn5_l2_fw-none_K10_p2.0_mu0.02.csv
BMD,5.0,l2,none,80.0,10.0,3.535533905932738e-05,0.4690834217230412,48.30248031488528,0.0805202964546373,7.784360387959987,0.7648502662923663,10,0.0077472740168893,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn5/bmd/results_knn5_l2_fw-none_K80_p10.0_mu3.54e-05.csv
BMD,5.0,l2,none,100.0,100.0,1.0000000000000001e-07,0.4683185302944175,48.22371787847597,0.0803890002064294,7.771667224141182,0.7656165153795621,12,0.007757257414529,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn5/bmd/results_knn5_l2_fw-none_K100_p100.0_mu1e-07.csv
BMD,5.0,l2,none,10.0,3.0,0.01,0.4690744681065258,48.30155834266146,0.0805187588317105,7.784211737103862,0.764859243034447,25,0.0078648450115282,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn5/bmd/results_knn5_l2_fw-none_K10_p3.0_mu0.01.csv
BMD,5.0,l2,none,40.0,10.0,5e-05,0.4738310319242123,48.79135145734107,0.0813352514316596,7.863146775000636,0.7600662607990192,19,0.0078061467165669,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn5/bmd/results_knn5_l2_fw-none_K40_p10.0_mu5e-05.csv
BMD,30.0,l2,none,40.0,10.0,5e-05,0.4669671122285951,48.084559593406354,0.0801570311532192,7.749241440971604,0.7669672757492155,33,0.0079659287950588,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn30/bmd/results_knn30_l2_fw-none_K40_p10.0_mu5e-05.csv
BMD,30.0,l2,none,15.0,5.0,0.0024494897427831,0.4694402185081452,48.33922041033696,0.0805815425382506,7.790281399284945,0.7644924085058413,13,0.007762919241074,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn30/bmd/results_knn30_l2_fw-none_K15_p5.0_mu0.00245.csv
BMD,30.0,l2,none,5.0,2.0,0.0282842712474619,0.4727547477080271,48.68052426806512,0.0811504936018262,7.845285172457595,0.7611550185745062,27,0.0078877329137354,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn30/bmd/results_knn30_l2_fw-none_K5_p2.0_mu0.0283.csv
BMD,30.0,l2,none,1600.0,1000000.0,2.500000000000001e-18,0.4567320646397243,47.03063578840938,0.0784001334470199,7.579392030176893,0.7770706105630542,33,0.0079659287950588,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn30/bmd/results_knn30_l2_fw-none_K1600_p1000000.0_mu2.5e-18.csv
BMD,30.0,l2,none,15.0,3.0,0.0081649658092772,0.4722064312135284,48.62406299602834,0.0810563825473822,7.836186915290903,0.7617087377965321,66,0.0086018887790109,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn30/bmd/results_knn30_l2_fw-none_K15_p3.0_mu0.00816.csv
BMD,30.0,l2,none,30.0,5.0,0.0017320508075688,0.4476569422964294,46.096151860727566,0.0768423540458156,7.428792531692103,0.785841670639574,29,0.0079122321709504,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn30/bmd/results_knn30_l2_fw-none_K30_p5.0_mu0.00173.csv
BMD,30.0,l2,none,800.0,10000.0,3.5355339059327374e-13,0.465550315111322,47.938669093554765,0.0799138152383925,7.725728358972887,0.768379192022441,27,0.0078877329137354,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn30/bmd/results_knn30_l2_fw-none_K800_p10000.0_mu3.54e-13.csv
BMD,30.0,l2,none,10.0,3.0,0.01,0.4621550636202481,47.5890530962354,0.0793310177929279,7.669385976388208,0.7717452868429951,28,0.0078997831519332,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn30/bmd/results_knn30_l2_fw-none_K10_p3.0_mu0.01.csv
BMD,30.0,l2,none,10.0,2.0,0.02,0.4562950233023449,46.98563274712087,0.0783251127494733,7.572139347661144,0.7774970432642292,36,0.0080101650465708,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn30/bmd/results_knn30_l2_fw-none_K10_p2.0_mu0.02.csv
BMD,30.0,l2,none,400.0,10000.0,5e-13,0.4662004172820551,48.005611445064766,0.0800254150593035,7.736517355827768,0.767731862101686,14,0.0077690254158553,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn30/bmd/results_knn30_l2_fw-none_K400_p10000.0_mu5e-13.csv
BMD,30.0,l2,none,100.0,100.0,1.0000000000000001e-07,0.469365781338332,48.33155546256201,0.0805687654568566,7.789046165304739,0.7645670894897826,27,0.0078877329137354,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn30/bmd/results_knn30_l2_fw-none_K100_p100.0_mu1e-07.csv
BMD,30.0,l2,none,3200.0,1000000.0,1.7677669529663694e-18,0.4711113630562719,48.5113015858829,0.0808684062250376,7.818014162556956,0.7628126727889813,28,0.0078997831519332,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn30/bmd/results_knn30_l2_fw-none_K3200_p1000000.0_mu1.77e-18.csv
BMD,30.0,l2,none,200.0,100.0,7.071067811865477e-08,0.4658812878645135,47.972750035569454,0.0799706392925821,7.731221867268235,0.7680497435226485,26,0.0078760855523611,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn30/bmd/results_knn30_l2_fw-none_K200_p100.0_mu7.07e-08.csv
BMD,30.0,l2,none,80.0,10.0,3.535533905932738e-05,0.4702614880732481,48.42378821888556,0.0807225191086932,7.803910415556661,0.7636676627927228,26,0.0078760855523611,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BMD_l2_fw-none_80pct_knn30/bmd/results_knn30_l2_fw-none_K80_p10.0_mu3.54e-05.csv
BMD,20.0,l2,none,80.0,10.0,3.535533905932738e-05,0.3687768240332164,39.91440574019271,0.0715631671012383,6.697566669165414,0.8393769644390732,55,0.0083588383313389,PGNN_ALL_RESULTS_May12/male_pgnn_target-BMD_l2_fw-none_80pct_knn20/bmd/results_knn20_l2_fw-none_K80_p10.0_mu3.54e-05.csv
BMD,20.0,l2,none,400.0,10000.0,5e-13,0.3730498190930929,40.37689157832224,0.0723923690935457,6.775171334395318,0.8356331405807859,94,0.0092611971691567,PGNN_ALL_RESULTS_May12/male_pgnn_target-BMD_l2_fw-none_80pct_knn20/bmd/results_knn20_l2_fw-none_K400_p10000.0_mu5e-13.csv
BMD,20.0,l2,none,15.0,3.0,0.0081649658092772,0.37123672168854,40.18065173694518,0.0720405217091957,6.742242085879506,0.8372269701929438,55,0.0083588383313389,PGNN_ALL_RESULTS_May12/male_pgnn_target-BMD_l2_fw-none_80pct_knn20/bmd/results_knn20_l2_fw-none_K15_p3.0_mu0.00816.csv
BMD,20.0,l2,none,1600.0,1000000.0,2.500000000000001e-18,0.371618913060859,40.22201806072417,0.0721146778709039,6.749182329821858,0.8368916452259055,19,0.0078061467165669,PGNN_ALL_RESULTS_May12/male_pgnn_target-BMD_l2_fw-none_80pct_knn20/bmd/results_knn20_l2_fw-none_K1600_p1000000.0_mu2.5e-18.csv
BMD,20.0,l2,none,10.0,3.0,0.01,0.3636754537108475,39.36226105102518,0.0705732080853379,6.604916821802527,0.8437900949874698,41,0.0080910258923681,PGNN_ALL_RESULTS_May12/male_pgnn_target-BMD_l2_fw-none_80pct_knn20/bmd/results_knn20_l2_fw-none_K10_p3.0_mu0.01.csv
BMD,20.0,l2,none,100.0,100.0,1.0000000000000001e-07,0.3723091197426398,40.29672229305605,0.0722486116231607,6.761717133287484,0.8362852012684503,27,0.0078877329137354,PGNN_ALL_RESULTS_May12/male_pgnn_target-BMD_l2_fw-none_80pct_knn20/bmd/results_knn20_l2_fw-none_K100_p100.0_mu1e-07.csv
BMD,20.0,l2,none,30.0,5.0,0.0017320508075688,0.3816817762616499,41.31116786225357,0.0740674396242981,6.9319404798888025,0.8279386052584012,6,0.0077327104330621,PGNN_ALL_RESULTS_May12/male_pgnn_target-BMD_l2_fw-none_80pct_knn20/bmd/results_knn20_l2_fw-none_K30_p5.0_mu0.00173.csv
