region,n_subjects,umap_1_center,umap_2_center,ALM_scaled_mean,ALM_scaled_std,ALM_scaled_min,ALM_scaled_max,BMD_scaled_mean,BMD_scaled_std,BMD_scaled_min,BMD_scaled_max,BFP_scaled_mean,BFP_scaled_std,BFP_scaled_min,BFP_scaled_max,Age_scaled_mean,Age_scaled_std,Age_scaled_min,Age_scaled_max,region_profile,label_x,label_y
0,132,8.197112083435059,7.393913269042969,0.65734613684278,0.6908293197140202,-0.7188734938911795,2.2872274306753617,0.40753134263462115,0.7858084023913459,-1.2059470288331628,2.3206556973749937,0.5964860435838446,0.795013917326939,-1.7895273555722049,2.7828542181770226,0.3494510118971237,1.0044931261990127,-0.9879339355035507,2.35846774057484,"High ALM
Medium BMD
High BFP
Medium Age",8.197112083435059,7.393913269042969
1,120,3.6522459983825684,9.508197784423828,-0.49572830987527866,0.5584001092716783,-1.7131991843247278,1.2235301804441236,-0.1911843816350314,0.8547470099932926,-1.6899905402734976,2.0440594051233734,-0.5528821614344254,0.7982438345527595,-2.361941909737287,1.74375920344662,-0.2847045977769323,0.834045632500915,-1.0364325105191796,2.0189777154654385,"Medium ALM
Medium BMD
Low BFP
Medium Age",3.6522459983825684,9.508197784423828
2,18,1.46713387966156,16.07864761352539,-1.9906854235154856,0.31933185912933054,-2.5225340486311043,-1.481960651665763,-1.939695526333988,0.3338579801618858,-2.588928490091263,-1.2750961018960678,-0.8158516682382282,0.8801403459989192,-2.6372335961468716,0.6419081714557608,-1.0202663188473033,0.08802347935389286,-1.1334296605504373,-0.8424382104566641,"Low ALM
Low BMD
Low BFP
Low Age",1.46713387966156,16.07864761352539
