region,n_subjects,umap_1_center,umap_2_center,BFP_scaled_mean,BFP_scaled_std,BFP_scaled_min,BFP_scaled_max,label_x,label_y,BFP_level,BFP_profile
0,56,-1.8249646425247192,4.674947261810303,-0.06425841603762693,0.841781593705101,-1.445007502129838,2.434709407415626,-1.8249646425247192,4.674947261810303,Medium,Medium BFP
1,109,9.039636611938477,6.445435047149658,0.4279383384987559,0.8366743672765043,-1.6127676499462158,2.8485860895989643,9.039636611938477,6.445435047149658,Medium,Medium BFP
2,80,3.5399773120880127,7.447342872619629,-0.5447896638114782,1.034059648940049,-2.1008815083568737,2.194403514499213,3.5399773120880127,7.447342872619629,Low,Low BFP
