region,n_subjects,umap_1_center,umap_2_center,ALM_scaled_mean,ALM_scaled_std,ALM_scaled_min,ALM_scaled_max,BMD_scaled_mean,BMD_scaled_std,BMD_scaled_min,BMD_scaled_max,BFP_scaled_mean,BFP_scaled_std,BFP_scaled_min,BFP_scaled_max,Age_scaled_mean,Age_scaled_std,Age_scaled_min,Age_scaled_max,region_profile,label_x,label_y
0,56,-1.8249646425247192,4.674947261810303,-1.5242890696064009,0.3364450026053724,-2.057733470405338,-0.7987229305886901,-1.3122168465289028,0.48410843723735975,-2.1624891930876027,0.10490373106893107,-0.06425841603762693,0.841781593705101,-1.445007502129838,2.434709407415626,-0.8898009352715608,0.41088569164447714,-1.1551019363112611,2.0321820623387037,"Low ALM
Low BMD
Medium BFP
Low Age",-1.8249646425247192,4.674947261810303
1,109,9.039636611938477,6.445435047149658,0.8056375487940106,0.4957025644121166,-0.2773145252100787,1.9482091562839956,0.7020090820300862,0.6114306290627922,-1.08032438837653,2.0115750536551062,0.4279383384987559,0.8366743672765043,-1.6127676499462158,2.8485860895989643,0.6936925701563125,0.9179042786970874,-0.7952472913023941,2.4948523202072472,"High ALM
High BMD
Medium BFP
High Age",9.039636611938477,6.445435047149658
2,80,3.5399773120880127,7.447342872619629,-0.11071818105252207,0.43081078481482976,-1.1166548850878435,0.8036541200870432,-0.0889841297751365,0.6539530675436162,-1.4925776473140813,1.3931951652487795,-0.5447896638114782,1.034059648940049,-2.1008815083568737,2.194403514499213,-0.3441437898805645,0.7188709846972784,-0.9494707105919086,2.1864054816282184,"Medium ALM
Medium BMD
Low BFP
Medium Age",3.5399773120880127,7.447342872619629
