target,kNN_graph,edge_metrics,fw_source,K,p,mu_used,RMSE_scaled,RelRMSE_scaled_pct,RMSE_orig,RelRMSE_orig_pct,R2,best_epoch,best_lr,source_file
Age,10.0,l2,none,100.0,100.0,1.0000000000000001e-07,0.5553017690261637,61.74617557645805,11.449857041433656,36.027275007789626,0.6119985941761371,58,0.0084228335616671,PGNN_ALL_RESULTS_May12/female_pgnn_target-AGE_l2_fw-none_80pct_knn10/age/results_knn10_l2_fw-none_K100_p100.0_mu1e-07.csv
Age,10.0,l2,none,40.0,10.0,5e-05,0.5620550255895984,62.49709658686647,11.589103935034991,36.46541900483708,0.602503914689984,33,0.0079659287950588,PGNN_ALL_RESULTS_May12/female_pgnn_target-AGE_l2_fw-none_80pct_knn10/age/results_knn10_l2_fw-none_K40_p10.0_mu5e-05.csv
Age,10.0,l2,none,200.0,100.0,7.071067811865477e-08,0.5579100089865281,62.03619597891531,11.503637280615717,36.19649593866984,0.6083451664350576,74,0.0087894223403149,PGNN_ALL_RESULTS_May12/female_pgnn_target-AGE_l2_fw-none_80pct_knn10/age/results_knn10_l2_fw-none_K200_p100.0_mu7.07e-08.csv
Age,10.0,l2,none,10.0,3.0,0.01,0.5729829383665572,63.71221394943789,11.814428095596467,37.17440737640117,0.5868967938544223,92,0.0092155026994788,PGNN_ALL_RESULTS_May12/female_pgnn_target-AGE_l2_fw-none_80pct_knn10/age/results_knn10_l2_fw-none_K10_p3.0_mu0.01.csv
Age,10.0,l2,none,5.0,2.0,0.0282842712474619,0.5568275741057807,61.91583581094047,11.481318197412389,36.12626835892118,0.6098634385206061,47,0.0081989226111178,PGNN_ALL_RESULTS_May12/female_pgnn_target-AGE_l2_fw-none_80pct_knn10/age/results_knn10_l2_fw-none_K5_p2.0_mu0.0283.csv
Age,10.0,l2,none,80.0,10.0,3.535533905932738e-05,0.5801974829146896,64.51442737503959,11.963186324951266,37.64247904046154,0.5764283683977081,44,0.0081435685141446,PGNN_ALL_RESULTS_May12/female_pgnn_target-AGE_l2_fw-none_80pct_knn10/age/results_knn10_l2_fw-none_K80_p10.0_mu3.54e-05.csv
Age,10.0,l2,none,800.0,10000.0,3.5355339059327374e-13,0.5666777202152471,63.011112082427054,11.684420175522169,36.76533405148907,0.5959385097936755,33,0.0079659287950588,PGNN_ALL_RESULTS_May12/female_pgnn_target-AGE_l2_fw-none_80pct_knn10/age/results_knn10_l2_fw-none_K800_p10000.0_mu3.54e-13.csv
Age,10.0,l2,none,10.0,2.0,0.02,0.5944765918482339,66.10217734535249,12.257609338824585,38.56888876339971,0.5553229641064072,23,0.0078435994062494,PGNN_ALL_RESULTS_May12/female_pgnn_target-AGE_l2_fw-none_80pct_knn10/age/results_knn10_l2_fw-none_K10_p2.0_mu0.02.csv
Age,10.0,l2,none,15.0,5.0,0.0024494897427831,0.5598725700163608,62.25442081572805,11.544103581833792,36.32382421510648,0.6055848702019716,63,0.0085334892085578,PGNN_ALL_RESULTS_May12/female_pgnn_target-AGE_l2_fw-none_80pct_knn10/age/results_knn10_l2_fw-none_K15_p5.0_mu0.00245.csv
Age,10.0,l2,none,400.0,10000.0,5e-13,0.589186839204573,65.51398905979325,12.14853923794503,38.22569683486337,0.5632013777648894,78,0.0088847922325062,PGNN_ALL_RESULTS_May12/female_pgnn_target-AGE_l2_fw-none_80pct_knn10/age/results_knn10_l2_fw-none_K400_p10000.0_mu5e-13.csv
