kNN_graph,2.0,3.0,5.0,10.0,100.0,10000.0,1000000.0
2.0,10.276495039696515,9.926830067304534,10.131456855488471,9.9042002146102,9.247280945254063,9.298105345852058,9.845832662355688
5.0,9.419421994202104,10.48604236816568,9.86408826160728,10.336333520554955,10.370007368327473,9.81035471681775,10.231762752689496
10.0,10.073975329728537,9.787675873119143,10.06597570176832,9.872426475534027,10.155496450257749,9.406191306213158,9.678939722119024
15.0,10.08974649538938,9.411589511787918,10.41115548247224,10.001372696625346,9.91627531143491,10.46161356580486,10.200848271839767
20.0,10.39785378318954,10.260386596797725,9.687900005461453,10.226220766197509,10.084493657421632,9.507460398235592,10.05587366306943
25.0,9.573633894636805,10.325538949896124,10.577161260987786,10.571126154653168,9.976495156851843,9.58505012350084,9.585060646596355
30.0,10.20692123349304,9.407443947232846,10.077305008509482,10.792330946701098,10.065423132751492,9.869515044474042,10.628804908735356
35.0,9.971027353553758,9.491531801135892,10.090927425036856,9.80141269892925,10.096133502203418,9.842677806121207,9.84522078920876
40.0,9.600337059320385,9.983718390905205,9.469467918829086,10.22590882463275,9.896857895600318,9.783375407381122,9.828059566871463
