kNN_graph,2.0,3.0,5.0,10.0,100.0,10000.0,1000000.0
2.0,0.7334619568522935,0.7512916410051445,0.7409324864060058,0.7524243127863575,0.7841772335869432,0.7817983088204886,0.7553337506029261
5.0,0.7760672073916852,0.722481206206455,0.7544256014988557,0.7303489027073005,0.7285890853442769,0.7570937958200686,0.7357773331437161
10.0,0.7438638160866896,0.7582155799647183,0.7442704412522102,0.7540102597755428,0.739701591308136,0.7766958581218953,0.7635579249263037
15.0,0.7430612070803415,0.7764394688316022,0.7264309058943375,0.7475424126161869,0.7518202633198209,0.7237727473379161,0.7373715619136715
20.0,0.7271294922412284,0.7342968905710443,0.7631199570482029,0.7360634567390437,0.7433286611727534,0.7718616836803778,0.7447834786375968
25.0,0.7686748675308193,0.7309118144308099,0.7176372532832939,0.717959382777237,0.7487967908516868,0.7681228561100538,0.7681223667280198
30.0,0.737058784756077,0.7766363707298664,0.7436944650024746,0.7174842593511668,0.7442985204397818,0.7541553292499025,0.7148731983815222
35.0,0.7490720569689289,0.7726254798362584,0.7430010459107472,0.7575364094773223,0.7427358089054878,0.7554905130312541,0.7553641508988396
40.0,0.7673826292280466,0.7484329131147662,0.7736813524754343,0.7360795638095978,0.7527912401886289,0.7584279812338618,0.7562162705453127
