region,n_subjects,umap_1_center,umap_2_center,BMD_scaled_mean,BMD_scaled_std,BMD_scaled_min,BMD_scaled_max,label_x,label_y,BMD_level,BMD_profile
0,119,5.241639137268066,10.070734024047852,-0.1971840806213717,0.8565771670056783,-1.7591396133364028,2.0440594051233734,5.241639137268066,10.070734024047852,Medium,Medium BMD
1,134,6.743560791015625,4.717004776000977,0.39222221949382874,0.8013857991174971,-1.2750961018960678,2.3206556973749937,6.743560791015625,4.717004776000977,Medium,Medium BMD
2,17,-8.0046968460083,7.046218395233154,-1.9503164623926694,0.3409840039390415,-2.588928490091263,-1.2750961018960678,-8.0046968460083,7.046218395233154,Low,Low BMD
