epoch,train_total,train_recon,train_kl_z,train_kl_c,train_reg,train_entropy,val_total,val_recon,val_kl_z,val_kl_c,val_reg,val_entropy,beta_kl_z,beta_kl_c
37,1.220702462983363,0.19949049943859137,48.642589495020005,0.12605044216785616,0.5105092890054277,0.9725618524458802,1.1097779273986816,0.17624203860759735,44.67786407470703,0.10056842863559723,0.46680185198783875,0.9980438947677612,0.0,0.009250000000000001
38,1.1522704050378891,0.20781120093702113,47.347008640326344,0.10402225355789499,0.47223281223797103,0.9945900717985283,1.1228324174880981,0.17030730843544006,46.511539459228516,0.10798685252666473,0.4762449562549591,0.9906255006790161,0.0,0.0095
39,1.2063296315739456,0.20182459562727548,49.47002888651728,0.1168766889757323,0.5021736077891971,0.9817356507755021,1.100723147392273,0.1616155058145523,47.68135070800781,0.10131647437810898,0.46955856680870056,0.9972958564758301,0.0,0.00975
40,1.1873183933276574,0.20610094591251854,49.779602087817146,0.10575750065081328,0.49057636619771566,0.9928548237652455,1.064165472984314,0.15949314832687378,46.75545120239258,0.08105523139238358,0.45243969559669495,1.017557144165039,0.0,0.01
41,1.2449491926767293,0.23577065867127725,49.57579266446308,0.08303252556948985,0.5046819049177818,1.0155797965318254,1.1067849397659302,0.17861749231815338,47.720787048339844,0.06591000407934189,0.4642705023288727,1.0327022075653076,0.0,0.01
42,1.1688848351969303,0.20497266933755967,50.78309327653311,0.07771686139037308,0.4820779579357036,1.0208954672211583,1.0879896879196167,0.16371701657772064,50.3748664855957,0.06429999321699142,0.46233198046684265,1.0343122482299805,0.0,0.01
43,1.1283735083144846,0.19451732919054124,52.03574245415845,0.06902798323087322,0.46709775751076854,1.029584319846144,1.0486295223236084,0.15421798825263977,48.89638900756836,0.04985665902495384,0.44748085737228394,1.0487556457519531,0.0,0.01
44,1.120999862846819,0.19028773484299483,49.86190018144626,0.05613838284484391,0.46559660266903996,1.042473901822729,1.0484260320663452,0.15103204548358917,48.994293212890625,0.044263534247875214,0.44900286197662354,1.0543488264083862,0.0,0.01
45,1.1402879270535071,0.19601067770453331,50.71577601756864,0.0533057695381271,0.4723947198645582,1.0453065182398824,1.0383306741714478,0.14395593106746674,50.758724212646484,0.04375680163502693,0.44749605655670166,1.054855465888977,0.0,0.01
46,1.1169280832253614,0.19476633931247933,51.56009777772774,0.0530385162717509,0.4613384708617497,1.045573791253914,1.0437464714050293,0.1520487666130066,50.897071838378906,0.04602590575814247,0.44614505767822266,1.0525864362716675,0.0,0.01
47,1.0988857861861443,0.1938295173413545,51.646700183164725,0.05323679065241397,0.45278463751366993,1.0453755681954542,1.0534536838531494,0.1615712195634842,49.32172393798828,0.045282937586307526,0.44624149799346924,1.053329348564148,0.0,0.01
48,1.092388441261736,0.19429252043511103,51.94997676367898,0.0558391071277336,0.4492901433440088,1.0427731981555235,1.0386924743652344,0.1476900279521942,50.83185577392578,0.056882452219724655,0.44573768973350525,1.0417298078536987,0.0,0.01
49,1.0867163764620291,0.1899461221058392,52.683916814118916,0.06537304811396645,0.44857488644933236,1.0332393032833211,1.043039321899414,0.14165502786636353,53.05833435058594,0.06922194361686707,0.4508607089519501,1.0293903350830078,0.0,0.01
50,1.0606735574388968,0.1874940771501041,55.311120746205155,0.07475038248937106,0.4367279320665934,1.02386192442144,1.031030297279358,0.1432151347398758,53.07200241088867,0.07809200137853622,0.4440274238586426,1.0205203294754028,0.0,0.01
51,1.0523347808319388,0.19323979289207643,54.506920342306486,0.08030781721316495,0.4296550915657895,1.0183044822470655,1.0281223058700562,0.15614080429077148,51.6003303527832,0.08745013922452927,0.4360590875148773,1.0111621618270874,0.0,0.01
52,1.051632150862981,0.1861014976663497,52.49824057273494,0.0925191541030569,0.4328057803575275,1.0060931201120025,1.092545509338379,0.17294394969940186,49.65103530883789,0.09955093264579773,0.4598025679588318,0.9990613460540771,0.0,0.01
53,1.0723191985806215,0.18813371759595224,52.68861066947863,0.10078497144203742,0.44208773999538237,0.9978273291032291,1.021915078163147,0.14374558627605438,53.02970504760742,0.11217459291219711,0.439017117023468,0.9864377379417419,0.0,0.01
54,1.0222839429540542,0.1810075459839071,54.64238861232128,0.10937103896754459,0.420585973748883,0.989241262084072,1.0332223176956177,0.14036089181900024,53.390785217285156,0.1244143545627594,0.44629570841789246,0.9741979837417603,0.0,0.01
55,1.0642176241550632,0.18494321999040622,56.665823519808576,0.12185745028037469,0.43951631749717934,0.976754867336125,1.0185664892196655,0.14372628927230835,53.533668518066406,0.14237931370735168,0.43718627095222473,0.9562329649925232,0.0,0.01
56,1.0277605230368456,0.17893934799629507,55.80723456966067,0.1316846985261417,0.42423562257035263,0.9669276325448045,1.0430381298065186,0.14921453595161438,52.350990295410156,0.1501411497592926,0.44663527607917786,0.9484711289405823,0.0,0.01
57,1.049404573672026,0.19220571625001223,54.459343400973715,0.1373736907556219,0.4283931891895035,0.961238615142489,1.0294615030288696,0.14886963367462158,54.336692810058594,0.1529971957206726,0.44000375270843506,0.9456151127815247,0.0,0.01
58,1.074407480295422,0.18189681863900528,55.485033424155226,0.141514858357536,0.44602631220539796,0.957097427937591,1.0099568367004395,0.14941534399986267,55.04103469848633,0.1505555957555771,0.42999202013015747,0.948056697845459,0.0,0.01
59,1.0330848392931002,0.18825809035486388,56.721910865561476,0.13636434005880818,0.42221267767322873,0.9622479781363774,1.015256404876709,0.14680913090705872,55.15091323852539,0.14370769262313843,0.4339825212955475,0.9549046754837036,0.0,0.01
60,0.9985347916779009,0.17848991711162826,56.2517915744226,0.13622186094233132,0.40982253458893414,0.9623904286079037,1.010513186454773,0.14395825564861298,55.62889862060547,0.14607393741607666,0.4330233335494995,0.9525383710861206,0.0,0.01
61,1.0139232925998354,0.19143286202717752,58.51281867906885,0.13260576591908352,0.4110651626748946,0.9660065399790273,1.0098109245300293,0.1472746878862381,55.346923828125,0.13776831328868866,0.43105968832969666,0.9608439803123474,0.0,0.01
62,1.0449349880218506,0.19539161388156484,58.59960900464104,0.12702288659452235,0.4246223835111822,0.9715894634283863,1.0225656032562256,0.15273912250995636,55.69343185424805,0.12661650776863098,0.43476617336273193,0.9719957709312439,0.0,0.01
63,0.9932005376491732,0.1826428351471725,57.74073939647489,0.11440849391002099,0.4051988906073339,0.9842038235618072,1.090065836906433,0.17147572338581085,54.044158935546875,0.1163349375128746,0.4592045247554779,0.9822774529457092,0.0,0.01
64,1.0269736965883125,0.18974693032723028,57.66117014468295,0.11064149584006337,0.41855414370888644,0.9879707885019987,1.0165343284606934,0.14096875488758087,57.23318862915039,0.10882487148046494,0.43773356080055237,0.9897874593734741,0.0,0.01
65,1.036007704086674,0.18496208891127874,61.109721211553776,0.10909833802470884,0.42547206276828803,0.989513996156674,0.9916573166847229,0.14032135903835297,57.98664093017578,0.09956938773393631,0.4256696403026581,0.9990429282188416,0.0,0.01
66,1.0390833083865711,0.17997450620225333,59.18715075150277,0.09291861625840363,0.4295926771117646,1.0056937099660483,1.0337554216384888,0.15389439463615417,54.94168472290039,0.07994629442691803,0.44004011154174805,1.0186660289764404,0.0,0.01
67,1.001609413369188,0.17747362001428327,59.00790101579092,0.0861769801059973,0.41214322725546015,1.0124353170394897,1.0550521612167358,0.15187124907970428,56.72578430175781,0.07896624505519867,0.4517054259777069,1.0196460485458374,0.0,0.01
68,0.9803987498422271,0.18059751883293818,58.49009941619577,0.08843510612411407,0.39996353862355055,1.0101772280572687,0.9971210360527039,0.14720870554447174,57.75698471069336,0.07603729516267776,0.4250872731208801,1.0225750207901,0.0,0.01
69,0.9940887851622499,0.1723000677754578,59.79619339137401,0.08258608591209338,0.4109894569637706,1.0160261797673493,1.0132862329483032,0.14763817191123962,57.7735710144043,0.06749384105205536,0.43300214409828186,1.0311185121536255,0.0,0.01
70,0.9817834618022141,0.18832228426794403,58.3928249322095,0.07322637693395892,0.39687714964440723,1.025385951532901,1.007911205291748,0.13930311799049377,58.000797271728516,0.0652475580573082,0.4344944357872009,1.0333647727966309,0.0,0.01
71,0.9443941232070182,0.1727232182199515,60.10609587882329,0.0785030948305593,0.3859529804836199,1.0201092657533664,0.998934805393219,0.14782796800136566,58.34853744506836,0.07303301244974136,0.4257010221481323,1.0255793333053589,0.0,0.01
72,0.9802712190498426,0.18976215772258426,59.94641083652533,0.08134215455321432,0.39535643174810314,1.0172701402775293,1.036186933517456,0.1553661823272705,57.73968505859375,0.07267240434885025,0.440559983253479,1.02593994140625,0.0,0.01
73,0.9669154350040028,0.18054385020316227,59.76064930147338,0.08086131513118744,0.3932903727281441,1.017751013191001,1.0429123640060425,0.14883294701576233,56.6170654296875,0.07901562005281448,0.4471544325351715,1.0195966958999634,0.0,0.01
74,0.9313488122328971,0.18407293734619917,60.767628086423414,0.09427466937928523,0.37366874299003083,1.0043376637893973,1.0060564279556274,0.1415930986404419,57.81478500366211,0.10730524361133575,0.43219083547592163,0.9913070797920227,0.0,0.01
75,0.9879086758326558,0.18205068296599156,61.38296842112125,0.1282716114254831,0.40277281172067214,0.9703407021402155,1.0211347341537476,0.14411385357379913,57.794002532958984,0.11593500524759293,0.4384220540523529,0.9826772809028625,0.0,0.01
76,0.9408725986202944,0.17363406023354205,60.01205851730791,0.12117961786904381,0.38350207568372335,0.9774327029302282,1.0659922361373901,0.15606926381587982,56.48832321166992,0.10380993783473969,0.4549398422241211,0.9948024153709412,0.0,0.01
77,0.9448327601534648,0.18650910865913317,58.35044734917798,0.10982825050076235,0.3791070603629918,0.9887840794128122,1.0325958728790283,0.14883781969547272,57.850101470947266,0.10891623795032501,0.44182926416397095,0.9896960854530334,0.0,0.01
78,0.958158732617943,0.18269938244981673,59.628953137444064,0.11261053282080345,0.3876596203128111,0.9860017843616818,1.0107176303863525,0.1450798660516739,57.397953033447266,0.10456080734729767,0.43279311060905457,0.9940515160560608,0.0,0.01
79,0.8987094997202308,0.17489267408269124,59.50895690917969,0.10739200048654982,0.3618670774316325,0.991220307581633,1.0239633321762085,0.1527644395828247,57.583927154541016,0.10000360757112503,0.435598760843277,0.9986087083816528,0.0,0.01
80,0.9239865275262629,0.18199789263669727,59.74128745366069,0.10620357197465248,0.3709594974818739,0.9924087460758617,1.002268671989441,0.1425441950559616,59.47511291503906,0.10384617000818253,0.4298403859138489,0.9947661757469177,0.0,0.01
81,0.9164803450547375,0.18410615478325815,61.69245110669182,0.11770107980492045,0.3660890344277169,0.9809112126387439,0.9939697980880737,0.13914096355438232,59.60469055175781,0.11593863368034363,0.4273260831832886,0.982673704624176,0.0,0.01
82,0.972720011924077,0.18477214424355518,61.66371136267208,0.12074444819133258,0.3938591520763138,0.9778678625532724,0.9703552722930908,0.13850130140781403,59.40398025512695,0.13201779127120972,0.4157502055168152,0.9665945172309875,0.0,0.01
83,0.9690581722166932,0.19397465841284076,61.73691944011207,0.13822059506930193,0.3873308480364605,0.9603917158923103,1.025769591331482,0.1507570892572403,59.084632873535156,0.13501819968223572,0.4373129606246948,0.9635941386222839,0.0,0.01
84,0.9569026521108683,0.18545253459111,61.78646628370563,0.14868786525957792,0.38545658866178645,0.949924440059847,1.0328378677368164,0.16198082268238068,57.30554962158203,0.15248948335647583,0.43513917922973633,0.9461228251457214,0.0,0.01
85,0.9263509974896329,0.17941183256871493,59.88688141165428,0.15935002759243677,0.3731424669617588,0.9392622541455389,0.9661730527877808,0.14084801077842712,59.04082489013672,0.1666647493839264,0.4122951626777649,0.9319475889205933,0.0,0.01
86,0.9840489093539784,0.18271119487517087,62.35527220050108,0.17386910232525427,0.40026188128202866,0.9247431922884821,0.9802165031433105,0.14595261216163635,60.668495178222656,0.17147964239120483,0.4167381227016449,0.9271327257156372,0.0,0.01
87,0.9365890998284794,0.1784748874821709,62.45545115054232,0.16354922704326297,0.3787068915598601,0.9350630953473952,1.0345540046691895,0.15235857665538788,59.225921630859375,0.13758684694766998,0.4408903121948242,0.9610254168510437,0.0,0.01
88,0.8952719488190216,0.17073154261389983,60.49842578924975,0.13733345328025448,0.36206417089527093,0.961278854064571,0.9844667315483093,0.13987822830677032,61.007328033447266,0.13925407826900482,0.42207765579223633,0.9593582153320312,0.0,0.01
89,0.9161030059879266,0.1759275517706732,62.481827634052166,0.14079597650222409,0.3698626603316335,0.9578163432843477,0.9854481816291809,0.14223846793174744,61.33669662475586,0.1580439656972885,0.42128491401672363,0.9405683875083923,0.0,0.01
90,1.0090395709843312,0.18985389187498,62.419544479221976,0.15691896752246376,0.4092790877934798,0.9416933239085002,0.9820907711982727,0.1517903208732605,58.70918273925781,0.15488344430923462,0.4148476719856262,0.9437288641929626,0.0,0.01
91,0.9248335407775583,0.18141431744816233,60.954088192541626,0.15584962185725426,0.3714017462961882,0.942762661906122,1.038249135017395,0.1570790857076645,58.903297424316406,0.15250416100025177,0.44029560685157776,0.9461081624031067,0.0,0.01
92,0.9137381743458868,0.16719442302162207,61.67457669452556,0.1500543480359235,0.37299587194202016,0.9485579665424755,1.0052086114883423,0.1426343023777008,59.749366760253906,0.1397993564605713,0.4310675263404846,0.958812952041626,0.0,0.01
93,0.9778824813157609,0.18972988412218186,63.11123635005025,0.1346336268973582,0.39388510874174176,0.9639787072116889,0.9878900051116943,0.1396714448928833,60.45792770385742,0.12913216650485992,0.42394834756851196,0.9694801568984985,0.0,0.01
94,0.9719239820554418,0.19978696136798674,63.89439155060111,0.12540081816101536,0.38592810422471424,0.9732114852053447,0.9954515099525452,0.14798130095005035,60.286624908447266,0.12765979766845703,0.4235822856426239,0.9709524512290955,0.0,0.01
95,0.9070197638956089,0.18043700265652926,63.151645808543975,0.13616413312050904,0.3630917810120629,0.9624481774070888,0.9870882034301758,0.1514139622449875,60.18662643432617,0.13647866249084473,0.41763579845428467,0.9621337056159973,0.0,0.01
96,0.9204908146441562,0.18268430884023315,63.433502604660475,0.13807769438016762,0.36869313444906066,0.9605346217896175,0.9919905662536621,0.1501295417547226,60.95839309692383,0.13163718581199646,0.4207558035850525,0.9669750928878784,0.0,0.01
97,0.8813160941438768,0.17973350856489348,62.79599439750597,0.1281554629501787,0.3506357270537071,0.9704568496028196,0.9848629236221313,0.15499287843704224,62.113765716552734,0.14055058360099792,0.4147113263607025,0.9580617547035217,0.0,0.01
98,0.8836017465128482,0.17905498288788843,63.394121892243916,0.13419355061447735,0.35208462627188675,0.9644187480500601,0.9793991446495056,0.14768922328948975,61.67546844482422,0.1428968608379364,0.41561833024024963,0.955715537071228,0.0,0.01
99,0.9314229598323118,0.172337185121277,62.19875139403112,0.14070935923497654,0.3793182809954708,0.9579029384168606,0.9885302186012268,0.14828002452850342,61.441017150878906,0.12738743424415588,0.419973760843277,0.9712249040603638,0.0,0.01
100,0.8917712094714341,0.17959884431176973,62.25939900666765,0.1211410721094863,0.3559692143236549,0.9774712497748218,0.9987119436264038,0.13991428911685944,63.75452423095703,0.11345547437667847,0.42932412028312683,0.9851568341255188,0.0,0.01
101,0.8768887346230664,0.17700237759108683,64.0677657636624,0.11420019961965894,0.3498643963661009,0.9844121134396896,0.9708974361419678,0.14166806638240814,63.48208236694336,0.10669787228107452,0.4145771563053131,0.9919144511222839,0.0,0.01
102,0.8856922677419719,0.16767305786748535,64.50959992640227,0.10529288765296195,0.3589797986363902,0.9933194275041228,0.9723570346832275,0.14921405911445618,62.93442916870117,0.10020061582326889,0.4115697145462036,0.9984117746353149,0.0,0.01
103,0.8915426823699358,0.17160995058643008,64.70170508079158,0.09621600256961527,0.35998647131966155,1.0023962930568213,1.0079487562179565,0.1523931920528412,61.912803649902344,0.08762355893850327,0.42784518003463745,1.010988712310791,0.0,0.01
104,0.871678645171008,0.17535020208474503,64.64289204125265,0.08676191347027287,0.3482363403422161,1.011850397563675,0.9839082360267639,0.1407909244298935,62.50498580932617,0.08328326791524887,0.42164990305900574,1.0153290033340454,0.0,0.01
105,0.8378533819346752,0.16850912180340405,63.63478288372743,0.08325530270349632,0.33476352807387566,1.015356998999142,0.9847450852394104,0.14131470024585724,61.17340087890625,0.07631298154592514,0.4218447804450989,1.0222992897033691,0.0,0.01
106,0.8913454031481326,0.1753901625142514,63.35338888816463,0.07793074806483047,0.35809831422509497,1.0206815536739757,0.9707931876182556,0.1383424997329712,62.257659912109375,0.07084090262651443,0.4163850247859955,1.0277714729309082,0.0,0.01
107,0.8763480788295709,0.17775818720025924,64.03737266318312,0.074421648406288,0.34943494287509363,1.0241906469308057,0.9989805221557617,0.13837634027004242,61.82118606567383,0.055270325392484665,0.43054741621017456,1.043341875076294,0.0,0.01
108,0.9664293122523039,0.19093974339730532,64.5842575517673,0.05614641102627643,0.3879852914115758,1.0424659043839835,1.032126784324646,0.15049847960472107,62.31664276123047,0.04935401678085327,0.44109204411506653,1.0492583513259888,0.0,0.01
109,0.9502595547333504,0.1850330164131609,63.681854618405836,0.05259535870361097,0.3828732877680399,1.0460169801434267,0.9928674697875977,0.1481282263994217,62.903724670410156,0.05502990260720253,0.42261624336242676,1.0435823202133179,0.0,0.01
110,0.8564236499730823,0.17419627656057043,63.47536801828922,0.058978953950324105,0.3413386116328749,1.0396333863434282,0.989629328250885,0.14722321927547455,61.970680236816406,0.05543289706110954,0.4214474856853485,1.0431793928146362,0.0,0.01
111,0.8918558017721454,0.17721521579524846,62.55722560697389,0.059761470020974726,0.3575409138665616,1.0388508410129733,0.9720262289047241,0.13700856268405914,63.8348388671875,0.05739694461226463,0.41774246096611023,1.0412153005599976,0.0,0.01
112,0.8557824862813487,0.17049614289431897,64.05316280624241,0.061652366542121737,0.34285339828833794,1.0369599629374384,0.9627903699874878,0.13878460228443146,63.32594680786133,0.057817671447992325,0.41223418712615967,1.0407947301864624,0.0,0.01
113,0.8680872778290684,0.17116712467763032,64.41386124694232,0.06718496457465643,0.3486398493201987,1.0314273834228516,0.9905788898468018,0.14976023137569427,63.0095329284668,0.058979980647563934,0.4206342399120331,1.0396323204040527,0.0,0.01
114,0.8675754776278746,0.1864491952854453,64.27345846231701,0.06380532870014895,0.3407615110712144,1.0348069575226422,1.0087075233459473,0.15060706436634064,63.55808639526367,0.06282217800617218,0.42925402522087097,1.035790205001831,0.0,0.01
115,0.8367298008168785,0.17310569862138878,64.66012884343712,0.06920731465504007,0.3319807260939219,1.0294050012977378,0.9743739366531372,0.14425507187843323,63.24794387817383,0.06051835045218468,0.4152758717536926,1.0380940437316895,0.0,0.01
116,0.859110541135362,0.18266808133102158,63.52476386653567,0.06236586589547037,0.33842754392947966,1.0362464571462093,0.9574248790740967,0.1370881050825119,63.39902877807617,0.059163667261600494,0.41039228439331055,1.0394487380981445,0.0,0.01
117,0.8427271866103978,0.17022785949475558,65.42536615168007,0.06409552313604401,0.3364464385995587,1.0345167940102735,0.9740411639213562,0.14250749349594116,63.971710205078125,0.06264155358076096,0.41597163677215576,1.0359708070755005,0.0,0.01
118,0.8383593854394932,0.16660125539140794,66.20412867277571,0.06944952688170868,0.33604639768600464,1.0291628328341882,0.9778844118118286,0.14623242616653442,64.1512680053711,0.05887270346283913,0.4160515069961548,1.039739727973938,0.0,0.01
119,0.8638597379610377,0.17768287340414177,64.94068345745791,0.06452802876100956,0.3432828367335125,1.0340842621997721,0.9733719229698181,0.1491522341966629,62.10299301147461,0.045595716685056686,0.41240838170051575,1.0530165433883667,0.0,0.01
