region,n_subjects,umap_1_center,umap_2_center,BFP_scaled_mean,BFP_scaled_std,BFP_scaled_min,BFP_scaled_max,label_x,label_y,BFP_level,BFP_profile
0,116,1.653560757637024,10.675803184509277,-0.30366426702071225,0.7510216500595824,-1.7352409432967704,1.9864499740512378,1.653560757637024,10.675803184509277,Medium,Medium BFP
1,197,10.761475563049316,8.699393272399902,0.2701029388876942,0.9678772120211174,-1.878192189227379,2.83845922917533,10.761475563049316,8.699393272399902,Medium,Medium BFP
2,202,6.615187644958496,9.690013885498047,0.03222455628881999,1.0620438515642727,-2.294122224602492,1.8262362005434307,6.615187644958496,9.690013885498047,Medium,Medium BFP
