region,n_subjects,umap_1_center,umap_2_center,BMD_scaled_mean,BMD_scaled_std,BMD_scaled_min,BMD_scaled_max,label_x,label_y,BMD_level,BMD_profile
0,56,3.651639938354492,8.268399238586426,-1.3122168465289028,0.48410843723735975,-2.1624891930876027,0.10490373106893107,3.651639938354492,8.268399238586426,Low,Low BMD
1,114,12.608025550842285,3.843186855316162,0.6875730849839569,0.6126578436540124,-1.08032438837653,2.0115750536551062,12.608025550842285,3.843186855316162,High,High BMD
2,75,8.416016578674316,6.570644855499268,-0.1197742950520349,0.6485534455463778,-1.4925776473140813,1.3931951652487795,8.416016578674316,6.570644855499268,Medium,Medium BMD
