Height (cm),Weight (kg),Abdomen Circumference,Ankle Circumference Left,Arm Length Left,Arm Volume Left,Bicep Circumference Left,Calf Circumference Left,Chest,Collar Circumference,Forearm Circumference Left,Head Circumference,Hip Circumference,Horizontal Waist,Inseam Left,Leg Volume Left,MidThigh Circumference Left,Narrow Waist,Outside Leg Length Left,Seat Circumference,Surface Area Arm Left,Surface Area Leg Left,Surface Area Torso,Surface Area Total,Thigh Circumference Left,Torso Volume,Upper Arm Circumference Left,Volume,Waist Circumference,Ankle Circumference Right,Arm Length Right,Arm Volume Right,Bicep Circumference Right,Calf Circumference Right,Forearm Circumference Right,Inseam Right,Leg Volume Right,MidThigh Circumference Right,Outside Leg Length Right,1  Surface Area Arm Right,1  Surface Area Leg Right,1  Thigh Circumference Right,Upper Arm Circumference Right,ALM_scaled,BMD_scaled,BFP_scaled,Age_scaled
0.7652676559515126,1.054556288341378,0.879472638551447,1.6913031873772757,0.8233940174638474,1.8677499765423684,1.1602555208132943,1.1154378296552712,1.0568055946141863,0.23197214817548156,1.7460592911736526,0.29729359349493867,1.1029423561393759,0.9520964688122299,0.4011821193848492,0.9378620405671738,0.6951794214796889,0.8474666919125527,0.5675677201560352,1.0621509192775735,1.370156918180437,0.8993508215487704,1.1334625130744092,1.1347869605530123,0.9497674684223597,1.1105394734252847,1.0815818033582683,1.1923005090318701,1.0188365723002881,1.699918161964445,0.8378979602264826,1.9870075869709047,1.2085172100170525,0.8986655249273594,1.409456314472053,0.41224931780861046,0.9013920224083904,0.7616153955082822,0.7015514894950158,1.4277000974422818,0.9298051560202265,1.0003047332213084,1.5433154324184226,0.7148054085944014,0.10788535936203285,1.3420726864226815,-0.7454410604254065
0.3498086468305876,-0.02823453746485463,-0.014719141747413884,-0.6723091043903648,0.27608769049959153,0.20003889131318356,0.4887836093759547,0.22825049289785906,0.22256384546544491,0.41706733318732664,0.7145767228931248,-0.8109895317262361,-0.24237379096820524,0.08955389249862694,-0.05354163005328904,-0.19505158445023427,-0.08832666282608446,0.527197920054935,-0.3258090254075723,-0.14138643642908197,0.48443757953187944,0.015762834840622953,0.1227218645469413,0.13854812172907413,-0.3798627926309229,0.12621398136322695,0.29221072424138167,0.08362053522378055,0.1130554833325753,0.38372115706788174,0.1976933039959086,0.5643257260386935,0.2920129174030407,0.23603631771003264,0.3583693926151389,-0.08319702396419808,-0.16361838926510588,-0.09871115114197644,-0.28092879337719523,0.35011970086193167,0.032294966115674,-0.36546485196281914,0.4490462288311585,-0.39513954816862923,-0.09956185982668238,0.27387117129428457,1.4854933902935208
0.2557424560862283,-0.39978040906503254,-0.7073101805553313,-0.29995922281053117,0.1272425576596504,-0.736858739506692,-0.7961435186011635,-0.45237796011069004,-0.471499270590467,-0.8714247299183799,-0.9113195288032994,1.9397372153671828,-0.594409564487981,-0.7658602327710614,0.5631588798056251,-0.3114984128662116,-0.4320871670514098,-0.7876622477221965,0.44820102497288145,-0.5520090793431792,-0.4299799747161388,-0.19900559738054452,-0.4941151562773759,-0.2950228701052951,-0.5594602866834489,-0.6004632256983066,-0.6431335697416436,-0.517694533969811,-0.751381590772849,-0.8264086899249298,0.5770738410214336,0.3146197023411249,-0.4143921455591033,-0.49250272184152233,-0.4941250693517596,0.5736952109423513,-0.2588946719963177,-0.41944692511246745,0.4512414556154077,0.022002900097539854,-0.09411342149366331,-0.3696415173609362,-0.4625119672228295,-0.18702486877556093,0.17703443242493794,-0.33713434484488775,-0.7939396354410353
-0.049972663832942674,-0.659862519185157,-0.502887655746476,-1.0053425388468633,0.02092460563112179,-0.6367129811835873,-0.7010341827035234,-0.6194310464212465,-0.35571367109847785,-0.5830206044348091,-0.5108054961273467,-1.1613242215497555,-0.6220670791874008,-0.6124435689998667,0.22880318168934566,-0.5200519862026715,-0.5236078207737369,-0.6894097181426251,0.10294757926375715,-0.5448411030329589,-0.2937197952828324,-0.32432248337415814,-0.6131422200722876,-0.4772652026009482,-0.5545898461667703,-0.662587265442589,-0.701708808828056,-0.6535508154783304,-0.5367714372892093,-1.1928225081378914,0.027590617557832618,-0.4445734030402992,-0.7520516217853186,-0.924447515889052,-0.6701135094168964,0.22710494494881647,-0.5703713473707405,-0.5251010624203932,0.04388465529741505,-0.3002254831991993,-0.4659756528722023,-0.5343214673438187,-0.5054440618891181,-0.5107588144981116,0.03873628629912777,-0.751635654427574,-0.5514467603628911
-1.257155445052232,-0.909329032973848,-0.46150150041707594,-0.357777527403673,-1.0182178124564185,-0.5208218190253451,-0.6620393549854905,-0.9648245897390171,-0.582081022914276,-0.6734159273475695,-0.16273972963515063,-0.6111788721310725,-0.9085442993455883,-0.30654003941972885,-1.2572221432718962,-1.0097995526270687,-0.679118525066145,-0.3874124693296294,-1.1308651220688455,-0.8308774910313074,-0.8980914443502833,-1.1564658291842702,-0.9003362362162308,-1.0619269147355461,-0.7122703578942431,-0.779148300516921,-0.6979897460289188,-0.8590759513669448,-0.47144158174345463,-0.17795265637698815,-1.5249829932042376,-0.864430538629004,-0.3940253835010144,-0.7667347028035785,-0.12277331508587631,-1.2384979106093121,-1.0004154365004838,-0.6881103028383377,-1.1251221624572463,-0.9030103723292932,-1.1314281271246036,-0.7574747329003346,-0.6651913908799596,-1.0194835863478338,-1.2059470288331628,-0.06252702457741684,-0.8424382104566641
0.7417511082654217,-0.5377831613736701,-0.5088447538620714,-1.0585353790725531,0.47023351594299384,0.2369535377141285,-0.7761705580626589,-0.49639870582766094,-0.6041973733790381,-0.9847775951581913,-0.10393409785336441,-1.017460546641238,-0.7535256367093344,-0.4376415520969308,0.8440176662232999,-0.6345886193524897,-1.2230339549118434,-0.6218395574493071,1.1194379566306185,-0.6789846596956681,0.14826653174735255,-0.13649227879005302,-0.1474675714922971,-0.1043454275036353,-0.8809093607842425,-0.41628200498692464,-0.842103429495488,-0.41852287866396404,-0.41084577370101477,-0.44312055113636933,0.403878378466303,0.17729862366224688,-0.6662968341723112,-0.5160419476751755,0.14201663143414522,0.823269825557354,-0.555372785781838,-0.976395163207108,1.141604032996427,-0.05834741183563994,-0.10671930722604445,-0.8392180414063303,-1.0336086683650878,-0.0482817491801822,0.5919288708023683,-1.6817658084616436,1.7764848403872942
0.16167626534186905,0.4760062882782436,0.9440601233836928,-0.6098653354297725,0.6579078138716155,0.7075149383096625,0.8302261252484832,0.2451815489428485,0.8616613258074632,1.3712401861553594,1.0546957823877825,-1.1213620896307233,0.6351547618405464,0.5107523693977236,0.04973713003151626,0.03951597759761364,0.050814493646070186,0.9695066760219139,-0.016954392579410237,0.7443706361911026,0.7732039832241029,0.19405405142045762,0.4649121806122442,0.45718445254515766,0.20946050988719905,0.664867172413535,0.9449062454899734,0.5556957770910452,0.6890312629026368,-0.1466146324508806,0.6337747365007932,0.49790282751716414,1.0370076347910377,0.4231731630875731,0.7910749149771251,0.08343291160961651,0.15675326944974174,0.14655738189428139,0.12106804904187675,0.8957534612591606,0.31185840666164344,0.3380049343771045,1.3665949497223033,-0.34889184163683606,0.6610779438652734,1.2253929417595943,1.7279862653716653
0.9612388866689296,-0.325471234744997,-0.5944388478387853,0.6020063288424822,0.6634548374557128,-0.5941033041154375,-0.9863621903964438,-0.2717800289641421,-0.39994637202800126,-1.072303225280071,-0.9431063567934547,2.9787526452620345,0.09532104900372261,-0.6511851507602693,0.726621665551363,0.05903530240406213,-0.2981545030675172,-0.9531401922772622,0.833600220183065,-0.10827721251996526,-0.2941893341506246,0.37694218162734966,0.069889238791123,0.1485793654983291,-0.16373699470330533,-0.3018279106440022,-0.6152405987481143,-0.2744185246437549,-0.5493955639647177,0.1860505446108887,0.6492386170860719,-0.7761171842272185,-0.9825176134952746,-0.3748065926732581,-0.9623511942956997,0.7218107092301865,-0.010183788270378526,-0.38171330464535086,0.863958213832321,-0.29427798461983157,0.36749450993620303,-0.1608082474551063,-0.7420697929568023,-0.2563964285732501,-0.16871093288958747,-0.5390099623341538,-0.35745246030037564
0.02841582845402413,-0.4475505925564839,-0.5555609443475311,-1.37537968824297,0.34172746957807565,0.07012710603615721,-0.46326084295942294,-0.45915038252868584,-0.1709770966281131,-0.7049825480472647,0.31247334881766586,-0.36474572529703636,-0.4711458261362453,-0.5808304382833788,0.5809911837051607,-0.23249582830340074,-0.36512083505946297,-0.3870677236118067,0.4396365984126538,-0.42435083458019374,0.2544950051966673,-0.16868636330446865,-0.5982863233190429,-0.2438013205059554,-0.19661246819088685,-0.5040029939965112,-0.2609998671302885,-0.40257884165995417,-0.6598566723754145,-0.910780292802915,0.22140458756000436,0.0180757878868604,-0.4122482758687786,-0.29241930225547286,0.308317634431476,0.5818415633481812,-0.15924040689164953,-0.3575637875463957,0.3177785039322753,0.1526903192123893,-0.08336156597146999,-0.14469825234808537,-0.3826383027274091,-0.14077716224376774,0.10788535936203285,-0.38058805234642723,-0.7454410604254065
-0.38704318066689863,0.008920049695162934,0.46498402229790786,0.22271825071147117,-0.24903054212827477,0.5467035437840052,0.4954412628887902,0.5510692948223117,0.3201359798688065,1.0240073584587213,0.5397491689472735,-0.30613459848245533,0.07654125507201838,0.5259390694478018,-1.0684969270018192,-0.3023846835443185,0.16093690625504906,0.27380981745498995,-0.6796268976769227,0.18595114840434968,0.13318494331386563,-0.25661606440634066,0.1738855130018569,-0.04770596328774042,0.009163643638787525,0.22805514415498526,0.24758197065173398,0.14298684071299717,0.5362793301289875,1.174403606895854,-0.543542038725159,0.325757050957538,0.6564707647583199,0.7268291763416944,0.2437347206461051,-1.0851983698814032,-0.21881980411106533,0.14655738189428139,-0.7429571642641822,-0.03534516567437687,-0.2507105878942908,0.08561501103377354,0.4999656899469897,-0.2563964285732501,-0.3070090790153976,0.4463580239165285,1.8734819904185518
