cluster,n_subjects,umap_1_center,umap_2_center,BMD_scaled_mean,BMD_scaled_std,BMD_scaled_min,BMD_scaled_max,label_x,label_y,BMD_level,BMD_profile
0,166,8.513790130615234,8.087754249572754,-0.24371103533684518,1.013245523951152,-2.1624891930876027,2.0115750536551062,8.513790130615234,8.087754249572754,Medium,Medium BMD
1,3,12.806397438049316,3.2135279178619385,1.1183596592904117,0.39019141212730407,0.6717519621080638,1.3931951652487795,12.806397438049316,3.2135279178619385,High,High BMD
2,76,10.64557933807373,4.760282516479492,0.4344351189696708,0.7318259304147686,-1.6471726194156633,1.5993217947175544,10.64557933807373,4.760282516479492,Medium,Medium BMD
