cluster,n_subjects,umap_1_center,umap_2_center,ALM_scaled_mean,ALM_scaled_std,ALM_scaled_min,ALM_scaled_max,BMD_scaled_mean,BMD_scaled_std,BMD_scaled_min,BMD_scaled_max,BFP_scaled_mean,BFP_scaled_std,BFP_scaled_min,BFP_scaled_max,Age_scaled_mean,Age_scaled_std,Age_scaled_min,Age_scaled_max,cluster_profile,label_x,label_y
0,166,8.513790130615234,8.087754249572754,-0.24651726118389541,1.0690926526207625,-2.057733470405338,1.9354918781040293,-0.24371103533684518,1.013245523951152,-2.1624891930876027,2.0115750536551062,-0.3710286393496803,0.8764317873843486,-2.1008815083568737,2.194403514499213,-0.44003793000706676,0.6630157088478621,-1.1551019363112611,2.1864054816282184,"Medium ALM
Medium BMD
Medium BFP
Medium Age",8.513790130615234,8.087754249572754
1,3,12.806397438049316,3.2135279178619385,0.24833297289518863,0.2912043815228687,0.015182872929142596,0.574743112847653,1.1183596592904117,0.39019141212730407,0.6717519621080638,1.3931951652487795,0.08193913597502722,0.38404485862595045,-0.31705646082068994,0.44904462733549527,1.9293664494790275,0.23558016427637085,1.6723274173298368,2.13499767519838,"Medium ALM
High BMD
Medium BFP
High Age",12.806397438049316,3.2135279178619385
2,76,10.64557933807373,4.760282516479492,0.4443910115029999,0.685344099314661,-1.7270842377262183,1.9482091562839956,0.4344351189696708,0.7318259304147686,-1.6471726194156633,1.5993217947175544,0.8001127791771168,0.769605862163143,-0.6301914066311896,2.8485860895989643,0.8619780475542305,0.9996536119572468,-1.1036941298814231,2.4948523202072472,"Medium ALM
Medium BMD
High BFP
High Age",10.64557933807373,4.760282516479492
