kNN_graph,2.0,3.0,5.0,10.0,100.0,10000.0,1000000.0
2.0,0.9536377181036556,0.9551710243027096,0.9573986594838516,0.953709742130741,0.9555150018311618,0.9541264866205728,0.9589529069284368
5.0,0.9530179381966514,0.9597117172518712,0.9906536255631208,0.9546126953593168,0.9536582143165032,0.95339098443965,0.9519964387214916
10.0,0.9897116184328774,0.9527519166190102,0.9574385894047556,0.9544449309994024,0.9529231094261066,0.9578805635117768,0.9537376788301186
15.0,0.949839098926331,0.9551963954461152,0.954037583057497,0.9532856940934702,0.953608701071036,0.9525745354798184,0.9898007819860584
20.0,0.9501439161716664,0.9527040732994838,0.955258416921637,0.9604272846268804,0.95674033258916,0.9584103385000255,0.9582283711218608
25.0,0.9633204638568038,0.9530766871319476,0.9559463553664,0.9537163853712156,0.9595285640018852,0.9893605247740392,0.9604659933688716
30.0,0.9551023954211236,0.948790489069451,0.9548098235724312,0.953873092669677,0.9544541210248544,0.957544700294735,0.9534874958763956
35.0,0.98918830040222,0.95579293734012,0.9538414300985548,0.9559230771638738,0.955116027657986,0.9505209943595356,0.9593251684838572
40.0,0.9899041567677384,0.9502304087537552,0.989786372668236,0.9625483634003704,0.9514500686437436,0.9604486974449676,0.9526858458094938
