epoch,train_total,train_recon,train_kl_z,train_kl_c,train_reg,train_entropy,val_total,val_recon,val_kl_z,val_kl_c,val_reg,val_entropy,beta_kl_z,beta_kl_c
1,4.0507781593887895,1.0244013667106628,2.080039713117811,0.0038831179996055586,1.513735289926882,1.0947292469165943,3.356672525405884,0.7178100943565369,1.9666504859924316,0.003298790892586112,1.3199784755706787,1.0953136682510376,0.0,0.00025
2,3.9976823771441423,1.0137825144661798,2.134414646360609,0.004778941662085277,1.4924955986164234,1.0938333537843492,3.3205344676971436,0.7090210914611816,1.9888348579406738,0.0031288431491702795,1.30630362033844,1.095483422279358,0.0,0.0005
3,3.9407296357331454,1.0068352354897394,2.284758037990994,0.00546249028088318,1.4674917327033148,1.093149741490682,3.278419017791748,0.709158718585968,2.044499397277832,0.003025233745574951,1.2851767539978027,1.0955870151519775,0.0,0.00075
4,3.861785482477259,0.9988001452551948,2.544806312631678,0.007425389287096483,1.4320346735141896,1.0911869561230694,3.2081470489501953,0.7024544477462769,2.1720011234283447,0.003626663703471422,1.253391981124878,1.0949857234954834,0.0,0.001
5,3.7683642175462513,0.9875194430351257,2.9076879024505615,0.009693488892581727,1.390960728680646,1.0889188625194408,3.0990889072418213,0.6867496371269226,2.461426258087158,0.005059640854597092,1.206713318824768,1.0935527086257935,0.0,0.00125
6,3.6203669795283564,0.9613677263259888,3.819336626264784,0.01211311547430577,1.330033787974605,1.0864992097572044,2.9515585899353027,0.6656847596168518,3.0855255126953125,0.006526791490614414,1.1434781551361084,1.0920854806900024,0.0,0.0015
7,3.411446694974546,0.9225471284654405,4.997404557687265,0.015792725193831656,1.2449773417578802,1.0828196031075936,2.752842664718628,0.6233559846878052,4.366205215454102,0.007692812941968441,1.0652821063995361,1.0909194946289062,0.0,0.0017499999999999998
8,3.2225876031098544,0.8622813401398836,7.193211025661892,0.015849910745466197,1.1806786457697551,1.0827624223850392,2.5358989238739014,0.5568949580192566,6.771811008453369,0.005467151291668415,0.9900431036949158,1.0931451320648193,0.0,0.002
9,2.9597967818931297,0.7694193676665977,10.743355715716326,0.012781040811980213,1.0957172579235501,1.0858312315411038,2.3713982105255127,0.4668515622615814,10.445452690124512,0.004517913796007633,0.9528152942657471,1.0940943956375122,0.0,0.0022500000000000003
10,2.7964769204457602,0.6354473453980906,15.218645943535698,0.01351940973351399,1.0810403956307306,1.085092924259327,2.2936720848083496,0.37849971652030945,14.23283576965332,0.005605385173112154,0.958125650882721,1.09300696849823,0.0,0.0025
11,2.7045318197321007,0.5178325672944387,20.243498625578702,0.020122818579828297,1.0938611560397677,1.0784895640832406,2.19690203666687,0.3083447515964508,16.76218032836914,0.01042222511023283,0.9448084235191345,1.088189959526062,0.0,0.0027500000000000003
12,2.490242013224849,0.41138326680218734,23.932286580403645,0.027542424974618136,1.0399236325864438,1.0710698675226282,2.077312707901001,0.27827003598213196,17.11338233947754,0.016980472952127457,0.9000366926193237,1.0816318988800049,0.0,0.003
13,2.369435919655694,0.4110811374805592,26.349119327686452,0.042269781783775044,0.9796369252381502,1.056342531133581,2.0521461963653564,0.2812006175518036,16.93459129333496,0.023720238357782364,0.8859716653823853,1.0748921632766724,0.0,0.0032500000000000003
14,2.3028073752367937,0.39415774632383277,27.566462057608145,0.05192557653343236,0.9547572489138003,1.0466867994379114,2.0450024604797363,0.2692830562591553,15.831457138061523,0.02498379908502102,0.8883528113365173,1.0736284255981445,0.0,0.0034999999999999996
15,2.251228420822709,0.37122951172016283,26.407316278528285,0.05312384099320129,0.9404225658487391,1.0454885297351413,2.024064540863037,0.2535811960697174,14.644859313964844,0.02430427446961403,0.8857333064079285,1.0743080377578735,0.0,0.00375
16,2.2104204407444707,0.3615473884123343,22.92559171605993,0.04281769761884654,0.9248787760734558,1.0557946231630113,2.0155858993530273,0.25549355149269104,13.553377151489258,0.022641822695732117,0.8805388808250427,1.0759705305099487,0.0,0.004
17,2.1702219998395003,0.34187171746183326,21.096892180266202,0.046026023035800015,0.9146035953804299,1.0525863038169012,1.995015263557434,0.26048800349235535,13.64202880859375,0.02318907156586647,0.8677520751953125,1.075423240661621,0.0,0.00425
18,2.111231909857856,0.34076087673505145,22.077005245067454,0.04784669947844965,0.8856532684078923,1.05076562916791,1.9693636894226074,0.26282063126564026,14.042890548706055,0.026682589203119278,0.8537474870681763,1.071929693222046,0.0,0.0045000000000000005
19,2.069702417762191,0.34325222946979383,21.659641195226598,0.05037244257551653,0.8636295376000581,1.0482399110440854,1.9336220026016235,0.25517600774765015,14.652772903442383,0.03141753748059273,0.8396819829940796,1.0671948194503784,0.0,0.00475
20,2.02689908168934,0.3445857112054472,23.415708683155202,0.05553295132186678,0.8415394005952058,1.0430793894661798,1.8952134847640991,0.24962446093559265,15.715227127075195,0.038581982254981995,0.8232280611991882,1.060030221939087,0.0,0.005
21,2.0205518669552274,0.3407282696829902,25.14114966215911,0.06583608686923981,0.8402554194132487,1.032776258609913,1.863610863685608,0.2488263100385666,16.2374267578125,0.04314347729086876,0.8078067898750305,1.0554687976837158,0.0,0.00525
22,1.987202520723696,0.34205681416723466,25.21706588179977,0.07012299393062238,0.8228942420747545,1.0284892938755177,1.8250716924667358,0.24823863804340363,17.028888702392578,0.048879556357860565,0.7888069748878479,1.0497328042984009,0.0,0.0055000000000000005
23,1.9723917290016457,0.328309824069341,26.082512184425635,0.08720882926826123,0.8222959284429197,1.0114034767504092,1.7955468893051147,0.2521522045135498,17.234542846679688,0.05415797606110573,0.7720639109611511,1.0444542169570923,0.0,0.00575
24,1.9785121900063973,0.32045713950086524,26.397330036869757,0.08944889075226253,0.829263777644546,1.0091634238207783,1.755692720413208,0.2495962381362915,17.423791885375977,0.05664031580090523,0.7533993124961853,1.041972041130066,0.0,0.006
25,1.8645477515679818,0.31882642595856275,26.37739513538502,0.09962232631665689,0.7730488401872141,0.9989899750109072,1.7198686599731445,0.24473771452903748,17.749923706054688,0.05910877883434296,0.7379004955291748,1.0395034551620483,0.0,0.00625
26,1.8590805618851274,0.3110226171988028,26.94227882667824,0.09731119319244667,0.7742133780762002,1.0013011826409235,1.676279902458191,0.23897132277488708,18.615478515625,0.05718652531504631,0.7189891338348389,1.0414258241653442,0.0,0.006500000000000001
27,1.7715862194697063,0.30340625952791284,27.884377938729745,0.095910570135823,0.7342676321665446,1.0027016798655193,1.6399729251861572,0.23009014129638672,19.575345993041992,0.055420197546482086,0.7052759528160095,1.0431920289993286,0.0,0.006750000000000001
28,1.7573574472356726,0.3030561297028153,28.102746115790474,0.08882996991828636,0.7273446498093782,1.0097824114340324,1.603501558303833,0.22341181337833405,21.0325927734375,0.05573463812470436,0.6903712153434753,1.0428777933120728,0.0,0.006999999999999999
29,1.741063912709554,0.282220877982952,31.185924530029297,0.08549928720350619,0.729618145359887,1.0131130836628102,1.5590442419052124,0.21633312106132507,21.964468002319336,0.05155021324753761,0.6716921925544739,1.0470621585845947,0.0,0.0072499999999999995
30,1.7240670654508803,0.2730096181233724,31.256350481951678,0.08458148494914726,0.7257185401739897,1.0140308230011552,1.5122907161712646,0.21154288947582245,22.509845733642578,0.047785382717847824,0.6507201194763184,1.050826907157898,0.0,0.0075
31,1.6235999796125624,0.2667418486542172,32.39073138766818,0.07697677695088917,0.6786416062602291,1.0216354882275616,1.4891164302825928,0.2104090303182602,22.966684341430664,0.04406876116991043,0.6397101879119873,1.0545434951782227,0.0,0.007750000000000001
32,1.6257355389771637,0.26609182357788086,31.281856113009983,0.06765036671249955,0.6800667511092292,1.0309619462048565,1.4568957090377808,0.20245371758937836,23.870296478271484,0.04285727068781853,0.6275774240493774,1.0557550191879272,0.0,0.008
33,1.6013176132131506,0.2680446317902318,32.53741200764974,0.06969646392045198,0.6668634591279207,1.0289158247135304,1.4256110191345215,0.19688475131988525,25.1229248046875,0.044549744576215744,0.6147063970565796,1.0540626049041748,0.0,0.00825
34,1.5949965494650382,0.2567669727184154,33.71682386045103,0.06874463514045433,0.6693375684596874,1.029867688814799,1.4132856130599976,0.19193333387374878,26.36801528930664,0.04863157123327255,0.6109944581985474,1.0499807596206665,0.0,0.0085
35,1.5446851032751578,0.24932516449027592,35.0964363945855,0.07937746108682067,0.6478423056779085,1.019234851554588,1.4086651802062988,0.18676796555519104,27.019489288330078,0.04984869807958603,0.6112549304962158,1.048763632774353,0.0,0.00875
36,1.4865455936502527,0.2387778185032032,35.68713633219401,0.08357848502971509,0.6240153003621984,1.0150338808695476,1.4123615026474,0.1859557032585144,27.044288635253906,0.051893144845962524,0.6134927868843079,1.0467191934585571,0.0,0.009000000000000001
37,1.4650278974462438,0.23149382902516258,35.50828481603552,0.07941217030640002,0.6169093560289454,1.0192001086694222,1.406723976135254,0.1822928935289383,27.389806747436523,0.05419211834669113,0.6124870777130127,1.0444201231002808,0.0,0.009250000000000001
38,1.456181353992886,0.23733287773750447,36.029434769241895,0.08167594698844133,0.6095447672737969,1.0169363419214885,1.3877878189086914,0.17600129544734955,28.045692443847656,0.05877644568681717,0.6061339974403381,1.039835810661316,0.0,0.0095
39,1.4816348552703857,0.2595241941787578,36.800392150878906,0.08578821078494743,0.611143536037869,1.012824018796285,1.362385869026184,0.17405875027179718,28.86688232421875,0.06380286812782288,0.5943699479103088,1.0348094701766968,0.0,0.00975
40,1.487829499774509,0.236449439768438,38.15480762057834,0.09502930608060625,0.6257166906639382,1.003582998558327,1.3444240093231201,0.17155154049396515,29.337841033935547,0.06919530779123306,0.5866049528121948,1.0294169187545776,0.0,0.01
